行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
春蓬府,康养SPA,วันสุข นวดเพื่อสุขภาพ สาขา1,按摩店,วันสุข นวดเพื่อสุขภาพ สาขา1,市区,放松/按摩,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇹🇭春蓬｜三天三夜吃喝住行全攻略
正文：📍 วันสุข นวดเพื่อสุขภาพ สาขา1
按摩店，250🐷/小时
连续去按了两天，太舒服了
试了几家这家最最舒服，价格合理",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
春武里府,康养SPA,Arunda Oriental Massage,泰式按摩,Arunda Oriental Massage,离水门夜市很近的按摩街,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a009fc9000000001002d002?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国马杀鸡🔥真实评测泰国三家很火的按摩
正文：3. Arunda oriental massage ⭐️⭐️⭐️⭐️
看到小红书很推介这一间就决定尝试，去到的时候告诉我们要等1小时，最后等了20多分钟就能进去。
选择了泰国草药按摩，环境是比较道地有泰国特色的，没有包厢，只有帘子隔开客人。

整体来说按摩比较舒服，感觉手法也比较纯熟，能够按到痛点，也有融合泰式按摩不会只是热敷。
缺点就是可能技师力道比较大的，不受力的要考虑清楚。
这裏也养了几隻猫猫！很幸运遇到两隻～",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,CHAN Health Massage and Spa,泰式按摩,Chan Health Massage and Spa,"航站楼往唐人街方向,六巷对面",按摩/SPA/康养放松,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/686f4d5b00000000130120c9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/687fd534000000002201e629?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：💆🏻♂️ 芭提雅探店｜马杀鸡CHAN 体验
正文：作为一个热爱按摩的胖饱在体验过很多芭提雅按摩店后的诚心推荐，如果有喜欢看测评的饱饱们多多给我一键三连，后期给你们出一期我在芭提雅一年体验的大部分按摩店合集[偷笑R][偷笑R][暗中观察R][自拍R]
话不多说正文开始[害羞R][害羞R]
🎈三层楼纯白简约风装修，整体环境明亮干净，让人心情愉悦。店内设有独立隔间，能为你提供高度的私密性，让你尽情放松。
💆♂️技师团队专业素质高，手法娴熟，无论是泰式按摩还是其他项目，都能精准地拿捏穴位，缓解你的疲劳与压力。
💰价位相对于其他的连锁店会略高一点，但是性价比很高，在享受高品质按摩的同时，不用担心钱包压力。值得一提的是，店内技师数量充足，无需提前预约，随时都能来一场说按就按的放松之旅📍位置就在航站楼往唐人街方向一直往下，著名的🐔街六巷对面，隔壁是间大麻店，十分好找
📝ps.我去的时候忘记拍菜单，图里的价目表是gg地图里搜到的，价格不是很准确，现在的价格套餐类有小涨50🐷
推荐：650🐷/90min的全身套餐（店里的菜单应该写的是足部+全身情油）其实是精油，泰国人的翻译各位饱饱们都懂[偷笑R]可以先提前说不要足部，因为除了足部的按摩外，其他都是在隔间完成，我比较懒不喜欢走来走去😂
600🐷/90min的全身套餐就是没有精油的
推荐指数：⭐⭐⭐⭐
🈺营业时间：11.00-次日2.00
📌gg地址：Chan Health Massage and Spa
78, 61, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰国
#泰式按摩[话题]# #按摩放松解压[话题]# #按摩放松好去处[话题]# #年轻人的新型放松方式[话题]# #芭提雅攻略[话题]# #芭提雅夜生活[话题]# #芭提雅旅游[话题]# #芭提雅自由行[话题]# #生活在芭提雅[话题]# #泰国芭提雅[话题]#

「2*混合贴」
标题：🇹🇭芭提雅六家马杀鸡测评 （附价格表）
正文：1️⃣CHAN（小兔子）
强推！我做的是120min的泰式按摩，700泰铢。给我按的是一个阿姨(图一右下角)她说她叫Ban，会一点点中文，她说之前在上海一家spa馆工作过一年，手法超棒，按得真的巨舒服，是我按过这几家里最舒服的一位！重点是我都没有具体讲我哪里不舒服，但她在我颈椎位置着重按了很久，可能专业选手面对疲惫躯体无需多言。
位置在大名鼎鼎的六巷正对面，旁边一家大🐎店，之前有一天晚上过来玩，还因为这个觉得不太好没选这家，差点错过宝藏阿姨！后面又带我老公过来做也觉得特别棒，推荐推荐！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Chivarome,SPA与泰式按摩,Chivarome,"尚泰地下美食广场右边,麦当劳旁边(现迁至四楼泡泡玛特旁)",按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/686d5860000000001202c316?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：芭提雅尚泰按摩店Chivarome
正文：在去地下美食广场右边，麦当劳旁边，很容易错过，来了快一年了，好几个朋友推荐才发现这家按摩店[笑哭R][笑哭R]
我是属于不受力的，按摩如果蛮力按，紧绷的肌肉第二天会更疼，来泰国按了几家店，还没有按过舒服放松的店，chivarome是朋友们推荐我去的
按摩选对技师很重要，好的按摩师能让你放松，肌肉舒展开来，这家朋友去了好几次，踩雷少，这次我遇到的技师也蛮不错的 按到位，不是用蛮力，不疼～
店里冷气超足，喜欢逛尚泰的，有按摩需求可以来这家店放松一下，价格在图3、4，不贵
服务态度没有不耐烦啥的，我带着宝宝等人，他们也在耐心的等我，逗宝宝玩～
（图来自fk,我忘带手机拍照[笑哭R]，内容是真实感受）
#泰国[话题]# #芭提雅[话题]# #泰式按摩[话题]# #精油spa[话题]# #按摩spa[话题]# #放松解压好地方[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Fresh hair salon relax,SPA与泰式按摩,Fresh hair salon relax,"中天区138 65, Muang Pattaya",按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6953d64d000000001e00d437?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：📍芭堤雅中天区宝藏头疗店 舒服到不想走✨
正文：在芭堤雅挖到超治愈的泰式头疗SPA店， 店名直接码住👉Fresh hair salon relax，每天10:00-19:00营业，周中周末都能冲，不用怕跑空～

店铺环境干净整洁还自带宁静感，躺下来做护理的时候，舒服自在，完全没有陌生感～ 不管是洗头还是按摩都到位，顺带做个美甲也省心，一站式放松也太香了👏

店里四个档位的护理组合，从日常刚需到高端享受全拿捏，按需选就对了👇
✅ 基本洗护：专业洗头+基础头皮清洁
✅ 滋养护理：洗头搭配头皮精华深层滋养
✅ 舒压按摩：洗头+肩颈同步放松
✅ 豪华SPA：全套洗护+热敷+精油按摩，高端沉浸式享受

重点夸夸他家精油按摩用专属SPA精油，提供五种可选，师傅手法专业，力道刚好，酥酥麻麻的舒服，解压效果翻倍💆♀️

📍店铺地址：138 65, Muang Pattaya, Bang Lamung District, Chon Buri 20150, Thailand（芭堤雅中天区，位置很好找～）
来芭堤雅想找地方放松解压的宝子，这家闭眼冲就对了，做完头疗浑身舒畅，逛吃都更有劲儿啦～

#头疗[话题]##泰国头疗[话题]# #芭堤雅头疗[话题]##按摩[话题]##芭堤雅放松好去处[话题]##放松解压[话题]##头部放松[话题]##头疗养生[话题]##头皮按摩[话题]##来了就不想[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Ganta Spa & Sauna,SPA与泰式按摩,Ganta Spa & Sauna 甘達桑拿水疗店,Bang Lamung郊区,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a65cb3f000000000a03b5aa?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：芭堤雅挖到宝藏SPA｜旅途疲惫全被揉没了✨
正文：出海后好几天，最适合做的就是泰式精油spa，被本地人安利了这家Ganta Spa甘達水疗，体验感直接拉满，不踩坑！👍
藏在芭堤雅郊区，独栋泰式小屋太有氛围感，门口两座巨型泰式门神，拍照巨出片，一整个地道泰式风情，避开游客扎堆的网红店，舒服太多。
选了两小时精油SPA，他们家是纯天然精油，有玫瑰、茉莉、薰衣草三种味道，香气温柔不腻人。
先换衣→洗澡→蒸桑拿→再洗澡换上一次性🩲，就可以正式开始啦，技师手法很老道，力道可以随时沟通，精准按到每一处酸痛的肌肉，长途赶路积攒的僵硬和疲惫一点点散开，全程舒服到差点睡过去。
店内私密性很好，房间安静，装修复古精致，做完还会提供免费的泰式小点心和茶饮，服务温柔又贴心，不会过度推销，安安静静享受就好。
营业时间10:00–23:00，位置在Bang Lamung，离市区不算远，打车就能到。
来芭堤雅不想去网红流水线SPA，就来这家本地人常来的店，性价比超高。
📍店名：Ganta Spa & Sauna 甘達桑拿水疗店
💰人均400+
#芭堤雅SPA[话题]# #芭堤雅攻略[话题]# #泰国按摩[话题]# #芭堤雅自由行[话题]# #泰国旅行[话题]##泰国spa精油[话题]# #泰国古法按摩[话题]# #泰式按摩[话题]# #按摩spa[话题]# #心灵放松之旅[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Green Spa,SPA与泰式按摩,,,按摩/SPA/康养放松,0,既有全量候选,https://www.xiaohongshu.com/explore/69d399a5000000001f00536e?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：成都到芭提雅四天三晚休闲游
正文：💛Green Spa
泰式按摩不错，便宜实惠",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,KUMO SPA&Massage,泰式按摩,KUMO SPA&Massage,"Terminal 21后面那条街,对面tiffany's show",按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/68c6c9ff000000001d0286ac?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：芭提雅按摩推荐！必须来！
正文：芭提雅真的很放松，玩累了当然要按摩！！
之前在曼谷试过let’s relax，所以也是想去芭提雅的这家，但可惜没有位置，只好google map上找，发现这家宝藏按摩小店！

名字：KUMO SPA&Massage
位置：terminal 21后面那条街，对面有tiffany’s show
消费：见图
环境：挺干净的小店，人流不多，服务挺好的，很有礼貌
感受：很舒服！！是我在泰国最舒服的一次！我试的是按脚➕肩颈，两个人同时按，推荐可以单点，两个一起有点头脑错乱，都挺舒服的～而且按摩师还会讲点中文，服务很好！
总体来说性价比很高，也不是网红店，到店即可消费，盲盒成功，下次再来还会选择这家！
#泰式按摩[话题]# #精油spa[话题]# #按摩放松的好去处[话题]# #芭提雅[话题]# #芭提雅按摩[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,LANNA Massage,泰式按摩,LANNA Massage,"按摩一条街,唐人街旁边,离21航站楼步行5分钟",按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/68b6e7fa000000001d020482?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：泰国芭提雅曼谷massage测评
正文：总共去了三家，都是xhs上推的人比较多的
1.芭提雅的Thip Buri（图1-3）
位置在靠近芭提雅海滩的一个巷子里，进门是一个带花园的小院子，环境比较好。我选的是脚&头&肩1.5h按摩，价格是550🐷。躺在类似沙发的躺椅上先用精油按摩小腿和脚，然后按摩肩膀和头部。店里会放舒缓的音乐，也有提示安静的告示，我睡眠很轻也睡着了一会儿[赞R]按摩完后没有被要小费。（ps离芭提雅海滩很近，按完出来就可以看夕阳🌇）
总的来说4⭐（环境较好但是按的一般般）
2.芭提雅的LANNA Massage（图4）
在按摩一条街上，隔壁就是跑男去过的green massage。因为走路走的脚痛所以只体验了1h的脚部按摩，200🐷，性价比超高（旁边几家店应该都是这个价位）。按得中规中矩，可以打3.5⭐（没有被要小费）
3.曼谷的Arunda（图5-6）
在一条全是马杀鸡的街上，离水门夜市很近。旁边还有一个巨便宜的批发超市🤣我选择了350🐷的脚&背按摩，这家是精油+泰式结合的，用精油按摩了大腿、小腿、脚、背部、肩膀，还有泰式拉伸。在这三家里我体验最好的就是这家了！结束后还会引导你到一个小院子里喝水休息。（没有被要小费）4.5⭐！#泰国马杀鸡[话题]# #芭提雅按摩[话题]# #曼谷按摩[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Makkha / Makkaha,SPA与泰式按摩,,,按摩/SPA/康养放松,0,既有全量候选,https://www.xiaohongshu.com/explore/6a6eb1030000000025015ca5?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国芭提雅➕曼谷攻略❗️
正文：第一天：凌晨落地素万那普，6:00大巴直接到芭提雅，酒店前台寄存行李，酒店吃个早午餐。直接去 makkaha 按摩，按完出来逛21航站楼，逛完去街边市场吃了榴莲和晚餐（21航站楼觉得没什么好吃的，反而是街边小店很local的味道，4个菜带海鲜才60rmb...）
第二天：出发格兰岛，邮轮进快艇出，岛上躺了一天。晚上去吃了海鲜自助（推荐！罗氏虾和螃蟹都是活蹦乱跳的，基本都是当地人在吃）",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Makkha Health & Spa,SPA与泰式按摩,Makkha Health & Spa Pattaya,"Terminal 21对面/旁边,Again Hotel 179/40 vaj 5",按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6904cfb000000000040221c2?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：芭堤雅按摩推荐 Makkha
正文：落地曼谷后直达芭堤雅
好几个小时的奔波就想舒服的放松
找到一家新开幕的按摩店 很精致
在Terminal 21对面 麦当劳旁边进去
他正确位置是Again Hotel里面
若使用导航可能还找不到正确位置
我这次选择的是 精油按摩90分钟
价格会比路边找的偏高
但是一条龙服务 按完还会有芒果糯米饭可以享用
若有需要可以跟按摩店预约接送服务
没有收任何推荐的米
我个人推荐给大家（因为我全程都舒服的在睡…）
Makkha Health & Spa Pattaya
📍Again Pattaya 179/40 vaj 5 Muang Pattaya
#按摩[话题]# #身心放松好去处[话题]# #pattaya[话题]# #pattaya攻略[话题]# #精油spa[话题]# #芭堤雅[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,NaSpa,SPA与泰式按摩,NaSpa 纳水疗,盛泰澜酒店正门直对街约500米,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/69abad4f000000002801d3c7?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：强推芭堤雅的一家spa馆，NaSpa
正文：位置就在盛泰澜酒店正门直对的街上，大概500米吧，名字叫NaSpa，我看点评上叫纳水疗，真是偶遇的惊艳感！因为盛泰澜街边有好几个spa馆，都是那种300泰铢一小时的，但看了看点评全是差评，于是想了想还是顶着大太阳走了十分钟来这家全是好评的。真是不枉负我走了这么远，大门口一进去就觉得好舒服！整个庭院很泰式，进门就是草木精油味，我们中午前去的，没人，竟然可以直接安排三个人的足疗！要不是为了赶飞机没时间、一定要试试他家的全身精油！俩小时才800株！啊啊啊啊太便宜了！一小时足底也不过500株，躺在悠扬的乐声中，混合着柔柔的精油香，我觉得这才是每次来泰国于我最大的美好～",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Oasis Spa,SPA与泰式按摩,Oasis Spa,中天海滩店,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/690706740000000004005f18?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：芭提雅古法按摩攻略🔥避坑指南+店铺推荐
正文：▫️Oasis Spa（中天海滩店）
环境绝美！有私人治疗室+冷池+蒸汽房
古法按摩可搭配草药热敷，还能免费接送
预订后不能退款，一定要确认好时间再冲

⚠️关键注意事项",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Piya Thai Massage & Spa,泰式按摩,Piya Thai Massage & Spa,未确认具体分店,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/690706740000000004005f18?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：芭提雅古法按摩攻略🔥避坑指南+店铺推荐
正文：▫️Piya Thai Massage & Spa（高性价比）
本地评分超高，环境干净技师手法超正
支持个性化调整力度，部分技师英语一般但不影响体验
营业时间到凌晨0点，夜猫子友好🐱",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,康养SPA,Thip Buri Massage,泰式按摩,Thip Buri Massage,Pattaya Beach Road Soi 5(芭提雅海滩Soi 5),按摩/SPA/康养放松,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/68694355000000000b02f85f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/674af537000000000202ea75?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：🇹🇭芭提雅| 驱车100KM也要去的按摩店
正文：这是我第三次回访这家隐藏在芭提雅Soi 5小巷的按摩馆——Thip Buri。
每次身体一累、心情一烦，就只想回这里。
哪怕从曼谷专门开车来也超值！✨
📍这家店外观像一座热带花园，绿植环绕，空气清新，超安静。
做过它家泰式和足部按摩，技师手法很专业，每次都能按到酸点，适时调整力道，完全不敷衍💆🏻♂️💆🏻♀️

📌 店名：Thip Buri Massage
📍 Pattaya Beach Road Soi 5（导航直接搜就能到）
📱 可以Gg map打电话预约/LINE
💰 人均：300-700🐷，根据项目而定（比很多连锁都值
🅿️ 晚上去的朋友可以直接开车到店门口停车 或者后面的飞机✈️夜市然后走路过去两三百米
#芭提雅旅行[话题]# #芭提雅[话题]# #泰国生活[话题]# #足疗按摩[话题]# #精油按摩[话题]# #泰国[话题]# #泰式按摩[话题]# #小红书探店[话题]# #曼谷[话题]# #放松解压好地方[话题]#

「2」
标题：芭提雅海滩边🇹🇭谷歌评分4.5的按摩spa推荐
正文：[樱花R]Spa名称：
Thip Buri Massage
[樱花R]谷歌评分：
4.5，参考图10
[樱花R]地理位置：
离海滩直线距离200米
[樱花R]整体风格：
独立的小院子，门口小院种了很多兰花。进去的时候风吹着风铃发出叮叮当当的声音。泰式装修，里面空间挺大的，也比较干净整洁。有足部和massage的区域。卫生间里有淋浴的地方，但是不知道是不是可以使用。
[樱花R]价格区间：
应该属于居中的价格
泰式按摩60分钟 300泰🐷
精油身体按摩60分钟 450泰🐷
足部按摩60分钟 300泰🐷
（更多信息可参考图8）
[樱花R]支付方式：
不接受visa卡，可以现金/支付宝/微信。支付宝或者微信加收3%手续费
[樱花R]是否需要预定：
我们是中午吃饭的时候电话预定的下午3点的。到达的时候也有其他客人是没有预定直接walk in的。晚上可能人会比较多，尽量提前预定。

[星R][星R][星R]绿色按摩，整个过程安静舒适，隔壁有人大声说话还被店员友好提醒了。力度对我来说也合适，中间还睡着了。推荐体验[害羞R][害羞R]",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,休闲娱乐,69秀,演出演艺与夜生活,69 show,21航站楼附近,演出/酒吧/夜生活,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a715add0000000008013d08?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5ef881000000000401dff8?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：芭提雅数字秀怎么选？69/79/89/99一次讲清
正文：第一次来芭提雅，很多人都会看到 69秀
其实它们都是芭提雅知名的18+成人表演品牌，只是演出风格和定位不同。
⭐69秀
✅ 老牌经典
✅ 演出节奏快
✅ 互动较多
适合：
✔️ 第一次体验数字秀
✔️ 想体验经典演出氛围
推荐指数：⭐⭐⭐⭐⭐
⭐79秀
✅ 演员整体偏年轻，颜值在线
✅ 演出风格更有活力，节奏紧凑
⚠️ 场馆位置相对偏一些，建议打车前往更方便
适合：
✔️ 喜欢年轻演员阵容的游客
✔️ 不介意打车，追求不一样观演体验的人
推荐指数：⭐⭐⭐⭐
适合：
✔️ 喜欢猎奇体验
✔️ 想顺路安排夜生活

「2*混合贴」
标题：芭提雅Terminal21新地标，一站式吃喝玩乐
正文：蒂芬妮人妖秀还是69秀
777, 777/1 Moo 6, Na Kluea, Bang Lamung, Chonburi 20150。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,休闲娱乐,89秀,演出演艺与夜生活,89 show,21航站楼附近,演出/酒吧/夜生活,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a715add0000000008013d08?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5ef881000000000401dff8?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：芭提雅数字秀怎么选？69/79/89/99一次讲清
正文：89秀
其实它们都是芭提雅知名的18+成人表演品牌，只是演出风格和定位不同。

「2*混合贴」
标题：芭提雅Terminal21新地标，一站式吃喝玩乐
正文：89秀
777, 777/1 Moo 6, Na Kluea, Bang Lamung, Chonburi 20150。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,休闲娱乐,99秀,演出演艺与夜生活,99 show,21航站楼附近,演出/酒吧/夜生活,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a76a2ad0000000024024657?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a795a36000000002800909c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a715add0000000008013d08?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：芭提雅69和99秀亲身逛完，说说感受
正文：两家现场买票都是1500泰铢，提前预约便宜，
两个场子离得不远，一公里多点，走路二十分钟内能到，全都挨着21航站楼。
营业时间一样，傍晚六点半到晚上十点半，一定要在九点半之前换好票，跟着订票商家给的步骤换票很省事，就是99换票流程麻烦一点，有的人票有问题，不给出票
两家对比：
99场地和舞台更好，只打算看一家直接选这个，还有经典波斯猫节目；
69舞台偏小，多了杂技表演，整体节目内容差距不大。
旁边还有个89，听说是全俄罗斯演员，这次没去，下次有空再看，平常心当成特色舞台表演欣赏就行。
避坑：打车过去，司机大都会推销门票，直接跟他说已经买好了。别多搭话，司机拿不到提成容易搞小动作，搞不好你线上订的票会没法进场。

「2*混合贴」
标题：泰国芭提雅+曼谷7天实测行程🔥不绕路！
正文：返程后看99秀（建议提前1小时闲鱼购票更划算）
晚餐：芭南小吃
芭提雅Day3
Ratanakorn水果市场炫榴芒
芭提雅海滩散步｜闲逛21航站楼
曼谷Day4｜转战曼谷
入住：娜迦公寓
朱拉隆宫夜市
Tira打抛饭｜Jet o chula妈妈面（16点营业）

「3*混合贴」
标题：芭提雅数字秀怎么选？69/79/89/99一次讲清
正文：99秀，名字都是数字，但到底有什么区别？
其实它们都是芭提雅知名的18+成人表演品牌，只是演出风格和定位不同。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
春武里府,休闲娱乐,芭堤雅海底世界,亲子乐园与动物体验,Underwater World Pattaya,Sukhumvit Rd 22/22,亲子游乐/动物体验,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a8d8d22000000003703056d?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：芭堤雅海底世界（Underwater World Pattaya，Sukhumv
正文：芭堤雅海底世界（Underwater World Pattaya，Sukhumvit Rd 22/22 Moo 11）係芭堤雅唯一室內水族館，主打100米+透明隧道、餵食秀、觸摸池。整體適合親子／落雨備案／唔潛水嘅人；但面積唔大、門票偏貴、宣傳圖有美化，期望太高易失望。
一、門票坑（最大一坑）
現場票價：成人 550฿、小童(91–130cm) 320฿，91cm以下免費；泰國人只需 250/150฿（出示泰國驾照都行）
❌ 直接現場買＝當冤大頭
✅ Klook / Trip.com / Agoda 預訂常見 便宜30%–50%，有時半價，記得提前買電子票（仍要去櫃檯換實體票，唔係直接刷碼入）
❌ 唔好買「套票含海豚表演／4D」呢類第三方打包，館內根本冇海豚表演，係隔離 Dolphinarium 嘅項目，唔好混淆
退改：官方票唔退；OTA部分可退，買前睇清楚
二、期望值坑（宣傳 vs 現實）
宣傳圖＝大型海洋王國；現實＝單層館＋一條隧道＋幾個缸，快嘅人20分鐘行完，正常1–1.5小時，慢遊+餵食秀約2小時
設施有啲舊、部分缸曾維修中，唔係樣樣都開
如果你去過斯米蘭浮潛／濤島潛水，呢度會覺得「冇驚喜」；但帶細路、長者、落雨避暑就值回票價
三、時間與人流坑
開放 9:00–18:00，最遲入場17:30
❌ 週末／泰國假期 11:00–14:00 + 16:00餵食場＝旅行團+學校團爆滿，隧道拍相被人頭遮魚
✅ 最佳：工作天 9:00開門直入 或 15:00後；平日下午最舒服
餵食秀時間（每日兩場為主）：珊瑚礁10:30/15:00、開放海域11:00/16:00、暹羅巨人11:30/15:30，入門睇當日黑板確認
四、交通坑
位置：Sukhumvit Rd，芭堤雅沙灘以南約3km
雙條車(songthaew)：沿Sukhumvit往Jomtien方向，約10฿/人，但要識揮手落車
Grab / Bolt：市區過去10–15分鐘，最穩陣（帶細路／行李首選）
❌ 唔好信「步行可達」，日頭曬到溶；❌ 的士司機亂帶去隔離收貴票嘅野生動物園／蛇園，認住門牌22/22 Moo 11
五、館內實用避坑
冷氣勁大＋燈光暗（模擬深海），帶薄外套，細路易冷
❌ 主缸區禁閃光燈；影相開手機夜景模式／低角度蹲隧道中段，魚群過頂最出片
推車／行李：入口有寄存位，唔畀推入館內
觸摸池（海星、小魟魚）要排隊，職員監督下摸，唔好自把自為
門口有人抱蟒蛇／鳥影合照，100฿左右，自願唔強制，唔影就直接入
紀念品店、部分區域唔給拍，留意標示

#海底世界[话题]# #海洋生物大全[话题]# #惊艳我的海洋动物[话题]# #探索水下世界[话题]# #我们的海洋[话题]# #探索海洋世界[话题]# #巴堤雅[话题]# #泰國[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
