候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-F56A033789360226,GYTRAVEL-HV-20260916-0049,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,他先生豆米豆豉酸辣烫(恒丰步行街店),他先生豆米豆豉酸辣烫火锅（恒峰步行街店）,贵州特色豆米/豆豉酸辣烫火锅,恒峰步行街1层D-25号门面（停车场入口前行20米，近地铁1号线中山西路站A出口）,贵阳旅游打卡贵州豆米豆豉火锅,证据强度：弱,,,,,2,"67adac6a00000000180103aa
68e3ded60000000005033f1d","遇到豆米火锅我直接折耳根加加加到厌倦！
如果你也想去贵阳❗️","https://www.xiaohongshu.com/explore/67adac6a00000000180103aa?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68e3ded60000000005033f1d?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,他先生豆米豆豉酸辣烫(恒丰步行街店)｜他先生豆米豆豉酸辣烫火锅（恒峰步行街店）｜餐饮美食｜贵州特色豆米/豆豉酸辣烫火锅｜云岩区｜恒峰步行街1层D-25号门面（停车场入口前行20米，近地铁1号线中山西路站A出口）｜贵阳旅游打卡贵州豆米豆豉火锅｜证据强度：弱
POICAND-41D214FD98530AEE,GYTRAVEL-HV-20260916-0019,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,佳乡烟火·织金土烙锅(小十字全国总店),未确认,织金土烙锅（生烙）餐厅,富水中路104号，小十字商圈，贵阳银行贵山支行与项家铺子中间巷内,游客来贵阳旅游打卡贵州织金土烙锅，多在民生路/小十字商圈顺路就餐或作宵夜，全程店员帮烙,强,,,,,1,6a51f519000000002103d1e8,跟着贵阳本地人吃，沒有一口是白吃的！,https://www.xiaohongshu.com/explore/6a51f519000000002103d1e8?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,佳乡烟火·织金土烙锅(小十字全国总店)｜未确认｜餐饮美食｜织金土烙锅（生烙）餐厅｜云岩区｜富水中路104号，小十字商圈，贵阳银行贵山支行与项家铺子中间巷内｜游客来贵阳旅游打卡贵州织金土烙锅，多在民生路/小十字商圈顺路就餐或作宵夜，全程店员帮烙｜强
POICAND-1CC72FBF7C1E9216,GYTRAVEL-HV-20260916-0050,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,侗家食府(北京路店),未确认,黔菜/老坛酸汤鱼火锅餐厅,北京路242号二层，黔灵山公园地铁站C口步行约450米，近黔灵山公园南门及北京路加油站,游客品尝地道黔菜与老坛酸汤鱼、体验侗族民俗风情，常作为游黔灵山公园后的正餐选择，被游客列为贵阳必打卡黔菜馆,中等偏强（近24个月内有2篇大陆游客到访笔记直接点名该分店，另有36个月内笔记佐证）,,,,,4,"5c4739e8000000000e01e59a
66275aa20000000001030bd4
6885064c0000000023005d4f
6a9a32e80000000011033d9c","#贵州美食#
#侗家食府(北京路店)[地点]#
👆糟辣鱼、丝娃娃、凉拌米皮，米
贵阳美食笔记：侗家食府（北京路店）
贵州贵阳—美食篇
贵州旅程详细版-第一篇","https://www.xiaohongshu.com/explore/5c4739e8000000000e01e59a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66275aa20000000001030bd4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6885064c0000000023005d4f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a9a32e80000000011033d9c?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,侗家食府(北京路店)｜未确认｜餐饮美食｜黔菜/老坛酸汤鱼火锅餐厅｜云岩区｜北京路242号二层，黔灵山公园地铁站C口步行约450米，近黔灵山公园南门及北京路加油站｜游客品尝地道黔菜与老坛酸汤鱼、体验侗族民俗风情，常作为游黔灵山公园后的正餐选择，被游客列为贵阳必打卡黔菜馆｜中等偏强（近24个月内有2篇大陆游客到访笔记直接点名该分店，另有36个月内笔记佐证）
POICAND-80B87DB1EE309340,GYTRAVEL-HV-20260916-0051,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,土家风味豆米火锅·干锅剔骨鸡(黔灵山公园店),未确认,豆米火锅·干锅剔骨鸡（火锅店）,北京路260号万科公园5号3楼（地铁3号线黔灵公园站A出口附近，黔灵山公园旁）,游览黔灵山公园后的就近用餐；品尝贵阳特色豆米火锅、招牌软哨、干锅剔骨鸡，人均约40-50元,近24个月约10篇来贵阳游客小红书笔记直接提及（含实拍内容），证据充分。,,,,,3,"69e731920000000023026e19
6a532ae3000000001003c055
6a746376000000000801350b","带娃出游贵阳，豆米火锅宝藏店值得N刷
害怕停车的看过来
贵州网红美食大测评！（第二期）","https://www.xiaohongshu.com/explore/69e731920000000023026e19?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a532ae3000000001003c055?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a746376000000000801350b?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,土家风味豆米火锅·干锅剔骨鸡(黔灵山公园店)｜未确认｜餐饮美食｜豆米火锅·干锅剔骨鸡（火锅店）｜云岩区｜北京路260号万科公园5号3楼（地铁3号线黔灵公园站A出口附近，黔灵山公园旁）｜游览黔灵山公园后的就近用餐；品尝贵阳特色豆米火锅、招牌软哨、干锅剔骨鸡，人均约40-50元｜近24个月约10篇来贵阳游客小红书笔记直接提及（含实拍内容），证据充分。
POICAND-600370E4445AB968,GYTRAVEL-HV-20260916-0047,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,大胖刘烙锅(煤矿村全国总店),DaPangLiu LaoGuo,贵州烙锅/铁板烙锅,云岩区煤矿村旭东路栖霞小区对面（近旭东小区）,来贵阳旅游打卡地道烙锅、夜宵聚餐，需提前线上/现场排号,强,,,,,5,"687794d200000000110005df
698ebcc700000000280216d2
69f80e8f000000002003b450
6aa02449000000000d025036
6aa75ee900000000270163f2","🥲在贵阳体验感一般的贵州烙锅（大胖刘烙锅）
贵阳土著私藏｜这家烙锅我带男友吃了N次
SSR 大胖刘烙锅（煤矿村全国总店）
贵阳吃吃喝喝从夯到拉排名
贵阳游记－吃","https://www.xiaohongshu.com/explore/687794d200000000110005df?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/698ebcc700000000280216d2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f80e8f000000002003b450?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa02449000000000d025036?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa75ee900000000270163f2?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,大胖刘烙锅(煤矿村全国总店)｜DaPangLiu LaoGuo｜餐饮美食｜贵州烙锅/铁板烙锅｜云岩区｜云岩区煤矿村旭东路栖霞小区对面（近旭东小区）｜来贵阳旅游打卡地道烙锅、夜宵聚餐，需提前线上/现场排号｜强
POICAND-E3359CDD5AE03B0E,GYTRAVEL-HV-20260916-0052,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,拐角楼食府,拐角楼食府,云贵菜·家常菜,文昌阁街道东新路70号，近文昌阁、阳明祠、省人民医院,游客在贵阳老城文昌阁一带寻找本地家常菜、贵州菜用餐,"证据强度：中等（1篇2024-10真实到访笔记明确提及东新路，属近24个月；另1篇2026-01贵阳""拐角楼""家常菜笔记未注明地址）",,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,"拐角楼食府｜拐角楼食府｜餐饮美食｜云贵菜·家常菜｜云岩区｜文昌阁街道东新路70号，近文昌阁、阳明祠、省人民医院｜游客在贵阳老城文昌阁一带寻找本地家常菜、贵州菜用餐｜证据强度：中等（1篇2024-10真实到访笔记明确提及东新路，属近24个月；另1篇2026-01贵阳""拐角楼""家常菜笔记未注明地址）"
POICAND-CA12E928826D0807,GYTRAVEL-HV-20260916-0020,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,新大新豆米火锅1993(南国花锦店),新大新豆米火锅（南国花锦店）,豆米火锅,中华中路130号南国花锦购物中心7楼（喷水池地铁站附近）,来贵阳旅游的大陆游客品尝贵州特色豆米火锅、豆汤泡饭、竹荪豆米锅底及糟辣锅底的到店就餐场景,强,,,,,9,"6523bc61000000001e03cfbb
65c8c4c6000000002d002470
6699d82100000000250168f4
66d1a498000000001d014871
67ef4daf00000000090396de
68451582000000002202e419
69db6fac000000001a03034c
6a5e0033000000000c014488
6a941cff000000001e014927","|嘟嘟一口全世界|-新大新豆米火锅
亲子旅游之贵阳DAY2（大年初二）
贵阳美食必吃榜！真的太棒了！ ！
贵州行 | 吃吃喝喝（贵阳）
记录一天五顿的贵州行🥘
🌟【贵阳土著整理10家必吃神店清单】🌟
🍲 🥬༢ *贵阳美食
逛吃贵阳不迷茫→2026必吃美食榜单上新
黔食記｜我🫶贵阳","https://www.xiaohongshu.com/explore/6523bc61000000001e03cfbb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65c8c4c6000000002d002470?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6699d82100000000250168f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66d1a498000000001d014871?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67ef4daf00000000090396de?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68451582000000002202e419?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69db6fac000000001a03034c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5e0033000000000c014488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a941cff000000001e014927?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,新大新豆米火锅1993(南国花锦店)｜新大新豆米火锅（南国花锦店）｜餐饮美食｜豆米火锅｜云岩区｜中华中路130号南国花锦购物中心7楼（喷水池地铁站附近）｜来贵阳旅游的大陆游客品尝贵州特色豆米火锅、豆汤泡饭、竹荪豆米锅底及糟辣锅底的到店就餐场景｜强
POICAND-FB93B0911B194402,GYTRAVEL-HV-20260916-0021,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,新大新豆米火锅1993(恒峰店),未确认,豆米火锅（贵州特色火锅）,中山西路58号恒峰步行街4楼4-C10号（近星力百货）,来贵阳旅游打卡贵州特色豆米火锅，体验糟辣豆米锅底、豆米泡饭等,强：近24个月内6篇不同大陆游客的小红书笔记直接提及该分店,,,,,1,68c97b55000000000e030285,贵阳四天三晚吃些了什么,https://www.xiaohongshu.com/explore/68c97b55000000000e030285?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,新大新豆米火锅1993(恒峰店)｜未确认｜餐饮美食｜豆米火锅（贵州特色火锅）｜云岩区｜中山西路58号恒峰步行街4楼4-C10号（近星力百货）｜来贵阳旅游打卡贵州特色豆米火锅，体验糟辣豆米锅底、豆米泡饭等｜强：近24个月内6篇不同大陆游客的小红书笔记直接提及该分店
POICAND-8A3368F3C7BDFF74,GYTRAVEL-HV-20260916-0053,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,榕江牛瘪牛肉火锅,未确认,牛瘪火锅（贵州黔东南特色火锅）,东新路15-1-1号（贵阳中医一附院后门附近，文昌阁街道）,猎奇打卡、体验贵州黔东南特色牛瘪火锅,强,,,,,6,"61501606000000002103c7cb
62cafcb2000000000f003e6e
638f0962000000001e03e579
63e78c8500000000140254ab
6a2ac4f900000000080317d2
6a2fdeaa000000000702808e","吃货团逛店清单整理｜跟刘雨昕打卡贵阳美食
贵州特色牛瘪火锅🍲勇敢的人才能来吃
在贵阳找到了心心念的牛瘪馆，瞬间梦回黎平
男朋友约我吃“屎”该去吗？
贵阳真的适合广东胃！
五百年阳明祠｜闹市中的一方清净山水","https://www.xiaohongshu.com/explore/61501606000000002103c7cb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/62cafcb2000000000f003e6e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/638f0962000000001e03e579?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/63e78c8500000000140254ab?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a2ac4f900000000080317d2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a2fdeaa000000000702808e?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,榕江牛瘪牛肉火锅｜未确认｜餐饮美食｜牛瘪火锅（贵州黔东南特色火锅）｜云岩区｜东新路15-1-1号（贵阳中医一附院后门附近，文昌阁街道）｜猎奇打卡、体验贵州黔东南特色牛瘪火锅｜强
POICAND-20C69BD5EA9AE969,GYTRAVEL-HV-20260916-0040,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,江边渔村(小十字总店),江边渔村(小十字店),黔菜炒菜自助餐厅,小十字中山东路58号2楼，距民生路约160米，近文昌阁,来贵阳旅游打卡的平价黔菜+河鲜海鲜自助，逛民生路夜市、文昌阁、甲秀楼时顺路用餐,强,,,,,6,"67900e4700000000170397c7
67d05961000000002902a998
685171c70000000022006394
68c79fa8000000001b01ceca
69e225010000000021010486
6a0c8d2f0000000006034450","贵阳美食尽在民生路
🥗贵阳单人不到 50元的黔菜自助餐
3w+都在看的贵阳攻略来啦！超详细带价超客
自助下饭菜！！在贵阳来这家👍🏻
东山寺古今同框机位｜记得导这里！
自助干饭天花板！在贵阳来这家直接冲💪","https://www.xiaohongshu.com/explore/67900e4700000000170397c7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67d05961000000002902a998?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/685171c70000000022006394?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68c79fa8000000001b01ceca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e225010000000021010486?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0c8d2f0000000006034450?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,江边渔村(小十字总店)｜江边渔村(小十字店)｜餐饮美食｜黔菜炒菜自助餐厅｜云岩区｜小十字中山东路58号2楼，距民生路约160米，近文昌阁｜来贵阳旅游打卡的平价黔菜+河鲜海鲜自助，逛民生路夜市、文昌阁、甲秀楼时顺路用餐｜强
POICAND-EA49BA14374610F4,GYTRAVEL-HV-20260916-0054,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,牛健佳土黄牛肉粉总店,牛健佳土黄牛肉粉（总店店）,牛肉粉面馆,文昌北路6栋(103号商铺)，文昌阁斜对面,来贵阳游客品尝本地特色牛肉粉，早餐或正餐，量大实惠,中等（近24个月有1篇游客笔记直接提及文昌北路店；放宽至36个月另有3篇游客笔记佐证）,,,,,1,6864eb17000000001203073f,偶遇文昌北路牛肉粉排队，个人觉得一般,https://www.xiaohongshu.com/explore/6864eb17000000001203073f?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,牛健佳土黄牛肉粉总店｜牛健佳土黄牛肉粉（总店店）｜餐饮美食｜牛肉粉面馆｜云岩区｜文昌北路6栋(103号商铺)，文昌阁斜对面｜来贵阳游客品尝本地特色牛肉粉，早餐或正餐，量大实惠｜中等（近24个月有1篇游客笔记直接提及文昌北路店；放宽至36个月另有3篇游客笔记佐证）
POICAND-10FC58DCCA9745E5,GYTRAVEL-HV-20260916-0055,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,田棒棒重庆火锅(贵阳店),田棒棒火锅(贵阳店),重庆老火锅,省府路4号交通银行院内（汉庭酒店旁）,来贵阳旅游的游客寻找地道重庆老火锅、体验市井烟火气聚餐,中,,,,,2,"66fbb64b000000002a0357aa
696c9a07000000000a02d0eb","贵阳！！六刷了！！！😭😭个人觉得无法超越！！！
我真的很爱这家田棒棒火锅","https://www.xiaohongshu.com/explore/66fbb64b000000002a0357aa?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/696c9a07000000000a02d0eb?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,田棒棒重庆火锅(贵阳店)｜田棒棒火锅(贵阳店)｜餐饮美食｜重庆老火锅｜云岩区｜省府路4号交通银行院内（汉庭酒店旁）｜来贵阳旅游的游客寻找地道重庆老火锅、体验市井烟火气聚餐｜中
POICAND-97C32F729A416C28,GYTRAVEL-HV-20260916-0128,1,20260916_贵阳高价值POI精确补采,云岩区,餐饮美食,胡烙也·酱香烙锅(喷水池店),胡烙也·酱香烙锅 / 胡烙也·国风烙锅,贵州烙锅（火锅类）,太平路街区南广场（开心麻花剧场东侧），近喷水池地铁站，参考省府西路29号一带,贵阳旅游打卡贵州特色烙锅、多人聚餐，位置近地铁便利,强（近24个月多篇独立笔记直接指向该实体，含游客真实到访实拍）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,胡烙也·酱香烙锅(喷水池店)｜胡烙也·酱香烙锅 / 胡烙也·国风烙锅｜餐饮美食｜贵州烙锅（火锅类）｜云岩区｜太平路街区南广场（开心麻花剧场东侧），近喷水池地铁站，参考省府西路29号一带｜贵阳旅游打卡贵州特色烙锅、多人聚餐，位置近地铁便利｜强（近24个月多篇独立笔记直接指向该实体，含游客真实到访实拍）
