行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
宋卡府,餐饮美食,Lelele Cafe&Bar,Lelele Cafe and Bar,海滨酒吧,Khao Rup Chang区,1,来合艾宋卡2024最chill cafe 。。。真的巨美。,https://www.xiaohongshu.com/explore/661d0cc1000000001c005b96?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Lucas Cafe,Lucas Cafe Hatyai,精品咖啡馆,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Moooon Donuts,Moooon Donuts,甜甜圈店,老街,1,🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Ong Ice Cream,Ong Ice Cream Songkhla,冰淇淋店,老街,1,🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,P'Yen 粿汁,P'Yen Noodle Soup,粿汁店,酒店附近,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Sansabai Space,Sansabai Space Songkhla,特色咖啡馆,市区,1,🇹🇭合艾-宋卡粥3之Sansabai Space,https://www.xiaohongshu.com/explore/688b142e000000002203815c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Summer Sky Kohyor,Summer Sky Kohyor,海岛咖啡馆,阁遥岛,1,合艾宋卡府 | 岛屿秘境咖啡馆 - Summer Sky,https://www.xiaohongshu.com/explore/6a4b8449000000000e038400?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Kemon Alpaca Khao Yai,เคมง อัลปาก้า เขาใหญ่,动物园/咖啡馆,考艾,1,来泰国考艾的友友们 快来这里喂羊驼🦙,https://www.xiaohongshu.com/explore/6a6c8455000000002500f1ef?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,餐饮美食,225 Café Homemade,225 คาเฟ่ โฮมเมด,咖啡馆,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
洛坤府,餐饮美食,Aston Gilbert Coffee,แอสตัน กิลเบิร์ต คาเฟ่,咖啡馆,洛坤,1,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,餐饮美食,Bali Nan Viewpoint & Cafe,จุดชมวิวบาหลี น่าน แอนด์ คาเฟ่,观景台/咖啡馆,难府,1,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
难府,餐饮美食,Pangwua Farm Cafe & Camping,ไร่ปางวัว,农场咖啡馆,难府,1,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
彭世洛府,餐饮美食,Thong Meatball Noodles Since 1977,ลูกชิ้นเนื้อทอง منذ 1977,面馆,彭世洛市区,1,彭世洛旅游攻略 好喜欢这个慢悠悠的城市,https://www.xiaohongshu.com/explore/6a0710220000000036001496?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
