行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,引用小红书帖子数,名称直接命中帖子数（非热度）,现库匹配状态,现库匹配记录,固定实体审核,最终处理结论,适合人群,主要到访/入住理由,证据样例标题,证据样例URL,重要口径
攀牙府,餐饮美食,Panasia Grill & Bar,帕纳西亚烧烤酒吧,屋顶餐厅,JW万豪6楼,51,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,高端/落日,唯一屋顶餐厅、自烤和牛、日式/西式/韩式套餐,"带娃出行，晚餐和按摩依然只属于我们两个人
考拉万豪唯一屋顶餐厅|自烤和牛+落日海景","https://www.xiaohongshu.com/explore/6a7c29960000000022010d8d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69c2acdb000000002200e2b3?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Ruan Thai Kitchen,阮泰厨房,泰式料理,海滩,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,性价比,龙虾1400铢、物美价廉、送糯米饭,来考拉海滩再不来这家餐厅我真的会…,https://www.xiaohongshu.com/explore/676415dc000000000b00c5ed?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Takrai Thai Restaurant,塔克莱泰餐厅,正宗泰餐,JW万豪内,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,泰餐爱好者,南部泰式风味、冬阴功、咖喱,Takrai Thai Restaurant Khao Lak 泰餐,https://www.xiaohongshu.com/explore/6a5e370b0000000001030ee3?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,The Nest,巢穴餐厅,国际自助,Le Méridien酒店,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,全天候,户外露台、丰富自助、下午茶,泰国考拉美食全攻略🍴全天候度假味觉之旅,https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,The Pizzeria,披萨店,意式披萨,Le Méridien酒店,51,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,家庭/换口味,木炉烘烤、经典意式,"考拉（蔻丽）一个泰国最喜欢的宝藏地
泰国考拉美食全攻略🍴全天候度假味觉之旅","https://www.xiaohongshu.com/explore/68f3b6e900000000070083c4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Tiewson,蒂乌森餐厅,泰式料理,镇中心(不靠海),51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,家庭/地道,椰子牛肉咖喱、打抛饭、蒜蓉系列,考拉（蔻丽）一个泰国最喜欢的宝藏地,https://www.xiaohongshu.com/explore/68f3b6e900000000070083c4?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Valhalla 咖啡馆,山顶海景咖啡馆,咖啡/简餐,山上,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,摄影/海景,拿铁、橙味美式、榛子巧克力可颂,Valhalla 咖啡馆,https://www.xiaohongshu.com/explore/683d76b90000000022024cc6?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Valhalla Tree House,瓦尔哈拉树屋咖啡馆,森林系咖啡馆,山顶,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,摄影/网红,海景、透明玻璃屋、冲浪女星打造,拷叻最美森林系咖啡廳~泰國網紅拍照打卡,https://www.xiaohongshu.com/explore/6832da5b00000000120007f0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
彭世洛府,餐饮美食,Thong Meatball Noodles Since 1977,ลูกชิ้นเนื้อทอง منذ 1977,面馆,彭世洛市区,29,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,美食爱好者,1977年老店、牛肉丸口感绝、50泰铢一碗,彭世洛旅游攻略 好喜欢这个慢悠悠的城市,https://www.xiaohongshu.com/explore/6a0710220000000036001496?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,大名点心,ต้าหมิงติ่มซํา,广府点心,市区,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合早茶,正宗广府点心、可配泰北汤面,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,A-PA COFFEE,A-PA COFFEE,山谷咖啡馆,101茶园方向,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合拍照,最大山谷、三个秋千出片、景色最美,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Boonsita Vegetarian Restaurant,Boonsita Vegetarian Restaurant,素食餐厅,市区,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合素食者,套饭约50泰铢、可自选菜、纯素Khao Soi,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Chakrapad Chicken Rice,Chakrapad Chicken Rice,炸鸡饭,市区,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合简餐,炸鸡套餐加酱必点,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Chivit Thamma Da Coffee House,ชีวิตธรรมดา คอฟฟี่เฮาส์,咖啡馆兼餐厅,蓝庙旁300米,69,3,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合拍照/用餐,欧系木屋、临河、三文鱼必点、晚上氛围好,"清萊必打卡的歐系咖啡廳
🇹🇭如果在清莱住一晚，一定要来这家餐厅！
不愧是清莱顶流网红餐厅","https://www.xiaohongshu.com/explore/6925442a000000000d03f338?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68fb24b50000000004021653?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a1c078f0000000037034b78?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Jeheang Noodle Shop,ร้านก๋วยเตี๋ยว เจ้เฮียง เจ้าเก่า,汤粉店,车站旁,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合简餐,50泰铢/碗、有中文菜单、酸辣汤底好吃,清莱美食推荐🇹🇭🇹🇭,https://www.xiaohongshu.com/explore/6291c5560000000021034295?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Juktoonhai,Juktoonhai,粥品店,钟楼附近,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合早餐/简餐,鱼片粥、泰式脆哨、吃完胃舒服,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Pa Euan Bua Loy,Pa Euan Bua Loy,甜品店,夜市附近,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合吃甜品,小汤圆25泰铢/碗、5种口味、6点-8点营业,清莱美食推荐🇹🇭🇹🇭,https://www.xiaohongshu.com/explore/6291c5560000000021034295?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Pana Coffee House,Pana Coffee House,山路咖啡馆,兴华中学旁小路6km,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合探险,路上风景比店里好、路窄陡峭,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Tharanee Cafe,Tharanee Cafe,森林咖啡馆,白庙以南15-20分钟,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合避暑,森林里、溪水边、木屋被绿植包围,【清莱白庙+森林咖啡馆】一天只去这两个地方,https://www.xiaohongshu.com/explore/69b012e2000000001d013e73?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,View point Mae Salong Nai,View point Mae Salong Nai,观景咖啡馆,A-PA往回1km,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合午餐,有咖啡和餐点、适合解决午餐,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Wang Put Tan Tea Plantation,Wang Put Tan Tea Plantation,森林咖啡馆,101茶园方向,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合品茶,唯一可步行到达、树荫下露台、咖啡品种最丰富,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,WangPutTan Yunnanese Restaurant,ภัตตาคารวังพุดตาล,云南菜,村中,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合吃火锅,云南风味、火锅好吃、老板推荐,清莱｜1200海拔的美斯乐村,https://www.xiaohongshu.com/explore/689db1c9000000001d014efa?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Xin Shi Dai Bakery,ซินซือไต้เบเกอรี,面包店,村中,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合早餐/下午茶,蛋糕生意好、母亲节很多人买,清莱｜1200海拔的美斯乐村,https://www.xiaohongshu.com/explore/689db1c9000000001d014efa?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,Yunnan Chinese Noodle,Yunnan Chinese Noodle,面馆,村中,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合简餐,鸡丝馄饨面、老板娘脸臭但面好吃,清莱｜1200海拔的美斯乐村,https://www.xiaohongshu.com/explore/689db1c9000000001d014efa?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,ข่วง craft cafe&cats,ข่วง craft cafe,猫咖,城区,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合撸猫,旧木门改造、有暹罗猫和拉布拉多、对面有餐厅,清莱文艺咖啡厅,https://www.xiaohongshu.com/explore/69f719ec000000003501dff9?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
清莱府,餐饮美食,บ้านใช้ชีวิต,บ้านใช้ชีวิต,木屋咖啡馆,泰缅边境山上,69,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,适合发呆,手机定位到缅甸、界河边、节奏慢,考古系女生访清莱丨全泰国最北端的木屋咖啡,https://www.xiaohongshu.com/explore/68d8b7ab000000000b03ffa4?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,椰子饼老头,Coconut Cake Old Man,小吃摊,丽贝岛步行街大711旁,70,6,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,小吃爱好者,10泰铢/个、外酥内糯、椰丝满满、老头会放remix音乐,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛（有）美食（吗）攻略🌚
丽贝岛｜淡季干饭
舟车劳顿去丽贝岛值吗？3️⃣美食篇
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a1add3000000002801f0bb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d5b540000000033013970?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Bloom Cafe,Bloom Cafe,咖啡馆,丽贝岛步行街大711前十字路口,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,西餐爱好者,西餐漂亮菜、网快、但有人吃不惯,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Bombay India Restaurant,Bombay India Restaurant,印度菜,丽贝岛步行街,70,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,印度菜爱好者,蒜香芝士饼香迷糊、黄油鸡一般、比想象中干净,"丽贝岛｜6天美食合集
丽贝岛比普吉岛好吃多了","https://www.xiaohongshu.com/explore/69f5cb67000000003501c9f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697c584e000000001a020624?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Bung Room,Bung Room,餐厅与本地美食,丽贝岛步行街大711旁,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,夜生活爱好者,晚上有驻唱、可加工海鲜、可支付宝微信,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Butsara Noodle,Butsara Noodle,面馆,丽贝岛步行街,70,5,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求性价比、中国胃,猪脚饭好吃、牛肉粉软烂、性价比高,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛｜6天美食合集
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！
丽贝岛吃疯了！这几家店我按头安利/避雷💣","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f5cb67000000003501c9f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/690b59d200000000040165af?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Glow Noodle House,Glow Noodle House,面馆,丽贝岛步行街中段,70,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求性价比、中国胃,牛肉汤面鲜、汤都喝光、性价比高,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Harmony Cafe,Harmony Cafe,咖啡馆,丽贝岛步行街熊猫潜水对面,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖啡爱好者,咖啡好喝、冰淇淋特别好吃、网快,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Huamai Thai E San,Huamai Thai E San,泰餐,丽贝岛步行街,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,中国游客、喜欢小火锅,小泥炉煮很久、猪颈肉咸蛋黄炒鱿鱼好吃,在丽贝岛吃了什么,https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Mojo Mini Cafe,Mojo Mini Cafe,咖啡馆,丽贝岛步行街,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖啡爱好者,氛围感好、但食物一般,丽贝岛吃什么？早餐午餐晚餐都在这篇了😋,https://www.xiaohongshu.com/explore/69fc2dd40000000022029ebc?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Nèe Papaya,Nèe Papaya Thaifood & BBQ,泰餐,丽贝岛步行街小711对面,70,3,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求性价比、中国游客,便宜好吃、老板娘热情、鱼露虾咖喱蟹推荐,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛｜淡季干饭","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,On The Rocks,On The Rocks,悬崖餐厅,丽贝岛塞伦酒店,70,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求景观、预算充足,悬崖景观绝美、拍照出片、但溢价严重人均200RMB,"去丽贝岛还想住一万次的酒店🏝️
在丽贝岛吃了什么","https://www.xiaohongshu.com/explore/69aad650000000002800aed0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Owl Cha,Owl Cha,奶茶店,丽贝岛步行街中段,70,3,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,奶茶爱好者,岛上唯一奶茶店、泰奶浓郁、但需少糖,"丽贝岛｜步行街好店分享(餐厅篇上)
舟车劳顿去丽贝岛值吗？3️⃣美食篇
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d5b540000000033013970?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Papaya Mom Restaurant,Papaya Mom Restaurant,泰餐,丽贝岛步行街中段,70,6,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求精致泰餐、预算充足,海鲜烧烤特色、电子菜单有中文、但价格偏贵、评价两极,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛必去的三家店
丽贝岛吃什么？早餐午餐晚餐都在这篇了😋
丽贝岛超符合中国胃的餐厅，强推","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67ae9351000000001701d30b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69fc2dd40000000022029ebc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f9fc2f0000000035024c6f?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Pooh Bar,Pooh Bar,酒吧餐厅,丽贝岛步行街往日出沙滩方向,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求氛围、预算充足,酒吧有风格、芒果糯米饭好吃、小贵,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Sanae Lipe Halal Cafe,Sanae Lipe Halal Cafe,清真餐厅,丽贝岛步行街,70,3,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,清真饮食需求,冬阴功饭好吃、本地牛Pad Thai、但牛排硬,"丽贝岛｜淡季干饭
丽贝岛比普吉岛好吃多了
丽贝岛的饭饭记录","https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697c584e000000001a020624?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/699ad29a000000002801efe7?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Thaidurm Restaurant,Thaidurm Restaurant,泰餐,丽贝岛步行街,70,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,中国游客、追求性价比,咖喱蟹封神、符合中国人口味、连吃多次、但苍蝇多,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛躺平日记","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6945d163000000001e0052cd?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,The Steak House koh Lipe,The Steak House koh Lipe,西餐厅,丽贝岛步行街尽头,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,西餐爱好者,德式猪肘外皮脆、炖羊肉脱骨、超出预期好吃,丽贝岛的饭饭记录,https://www.xiaohongshu.com/explore/699ad29a000000002801efe7?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Zodiac Bar,Zodiac Bar,酒吧,丽贝岛拖尾沙滩,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,看日落、夜生活,热带滨海风情酒吧、火球表演、鸡尾酒280泰铢、但被吐槽有白人抽大麻味,在丽贝岛吃了什么,https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Coconut Garden Restaurant,Coconut Garden Restaurant,清真餐厅,沙敦府本地村庄,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,清真饮食需求、追求地道南泰美食,被椰树环绕、清真餐厅、5个人5样菜约180RMB,🌴 Hidden Gem in Satun: Coconut Garden R,https://www.xiaohongshu.com/explore/6868c782000000001c031524?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,Khap Samut Cafe & Eatery,Khap Samut Cafe & Eatery,海边咖啡馆兼餐厅,朴巴拉码头附近,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,追求海景餐厅、拍照爱好者,海边餐馆、食物好吃服务态度好、随手拍都是大片,泰国沙敦Satun海边餐馆,https://www.xiaohongshu.com/explore/69eea0800000000010001c00?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
沙敦府,餐饮美食,The Orange Cafe,The Orange Cafe,咖啡馆,沙敦府Thung Wa区,70,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖啡爱好者、拍照打卡,泰式奶茶味羊角面包、橙子咖啡、风景优美,The Orange Cafe @ Satun 泰国沙敦必游美丽,https://www.xiaohongshu.com/explore/661bdab2000000001b00d5ed?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Chuang Chao Breakfast,Chuang Chao Breakfast,早餐店,市区,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,早餐爱好者,"本地人享用,猪肉鸡蛋粥/培根起司三文治,有冷气",泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
