行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
巴蜀府,餐饮美食,It's Here Coffee House,创业咖啡店,อิตส์ เฮียร์ คอฟฟี่,七岩区,适合年轻人/咖啡爱好者,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/68a5adec000000001d017e83?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：泰国🇹🇭华欣☕年轻人创业咖啡店
正文：咖啡☕店很温馨 暖风格调带些调皮

最开始他们由皮卡车🚗咖啡
一直创业到现在实体店☕

很多有趣的故事 ❤️ 一直和老板聊天
我们互相学习语言 🙈🙈🙈
是一家绝对不会失望的咖啡店

-
不只是咖啡 ☕ 它们的抹茶也很好喝
“抹茶拿铁”🍵
推荐“Yame”很浓纯细腻 抹茶味十分浓郁
离开也要打包的那种 🌀🌀🌀

🚘地址：泰国华欣七岩区It’s Here Coffee House

#旅游万粉扶持计划[话题]# #泰国[话题]# #泰国华欣[话题]# #华欣[话题]# #泰国咖啡[话题]# #美食[话题]# #吃喝玩乐[话题]# #咖啡[话题]# #小众咖啡店[话题]# #泰国旅游攻略[话题]# @吃货薯 @美食薯 @吃不饱同学",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Jhe Maew Pak Nam Pran,海鲜餐厅,เจ๊แมว ปากน้ําปราณ,距离华欣市中心23km海边,适合追求地道海鲜,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a91b78c000000002503d38d?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：华欣附近〡Pran Buri海鲜店，碾压华欣所有
正文：华欣好吃的店还挺多，
但都不在主路上[暗中观察R]
主路就是给游客的，
价格也是给游客的，
味道也不正宗地道。
住了三个月，
虽然我心里榜单很多，
但不至于变成我下次回来必须得去的餐厅。
但......
只有这么一家，
我每周必开30分钟过去，
只为吃他家的海鲜。[猪头R]
华欣合集里唯一一篇美食的笔记，
我只留给它。
———————————————————
[打卡R]餐厅：Jhe Maew Pak Nam Pran เจ๊แมว ปากน้ำปราณ
🗺距离：距离华欣市中心23km，在南边的海边。开车30分钟左右。
[点赞R][点赞R][点赞R]特色：
[一R]海鲜新鲜，并且做法丰富，味道非常local正宗。（比如同样一个螺肉咖喱，对比blueport里餐厅的同款菜品，螺肉个大新鲜，料多，且咖喱味更加浓郁）
[二R]价格相当性价比了。陆续在各个地方吃过海鲜，有的餐馆味道一般，有的餐馆确实做得好但价格也贵一些。
[三R]在这里你会是为数不多的游客，本地客居多。（最少现在是这样）
[四R]老板很佛系，七点左右就关门了。（也不卖任何酒类饮品哦，店里只卖可乐和纯净水）
——————————————————
我心中top菜品：
[一R]咖喱炒螃蟹肉
[二R]螺肉咖喱
[三R]罗勒炒鱿鱼
[四R]蟹黄酱沙拉
[五R]咸蛋黄炒鱿鱼
[六R]虾炒不知名的绿豆子
[七R]甜口鱿鱼
（数不清了，去太多次了，老板都认识了[暗中观察R]他家没有雷点，随便点）
——————————————————
还没离开🇹🇭，
已经开始想念不舍这家餐食了[汗颜R]
#泰国旅居[话题]# #华欣游玩[话题]# #隐藏式美食[话题]# #道地人美食[话题]# #海鲜美食[话题]# #华欣美食[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Ka Phrao Hom,泰式餐厅,กาเผื่อหอม,市区,本地泰餐/打抛饭体验,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a6c9f960000000025006cdc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6985a063000000001b01c455?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🇹🇭泰好吃❤️🔥泰国华欣吃饭记录
正文：1️⃣Ka Phrao Hom     消费💰32RMB
推荐指数：🌟🌟🌟🌟🌟
他们家的打抛饭一定要点，真的很好吃，本不辣星人终于吃到不辣的打抛饭了。冬阴功汤发挥稳定，虾和鱿鱼绝对够一个人吃了，龙眼糖水有点太甜了，[笑哭R]非常泰，介意勿点，但我觉得可以试试。

「2*混合贴」
标题：来华欣发呆看海吃什么🍽️🏝️🐳
正文：📍 Ka Phrao Hom
营业时间：早上10:00-下午9:00（周二休息）
看🍠推荐的店 三天去了两次的店！这么一大份才95泰铢（有两个大肉片、两颗馄饨、虾、鱿鱼、肉丸子）大概20r 一大份超级顶[赞R]
嘎抛饭55泰铢 饭量挺多的 中规中矩的味道 就是摆盘很有特色！烤鸡70泰铢 很推荐 超级嫩[赞R]
龙眼水25泰铢 很甜 等冰融化了再喝就好接受点
人均30r是好吃的！but点单的时候记得跟服务员核对下，吃两次都有给我点错菜品[石化R]",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Khrua Huai Sai,餐厅与本地美食,Khrua Huai Sai,华欣市区,正餐/地方美食,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68de8d8f000000000302ee54?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国行Day3-4华欣
正文：5 必推餐厅：Khrua Huai Sai 在华欣吃过的最好餐厅，规模超大，基本都是本地人消费，连菜单都只有泰文，还好遇到一个会说中文的帅哥，给我们介绍点餐，价格美丽份量足，最美味非炒蟹肉莫属。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
巴蜀府,餐饮美食,KO Mark,泰式餐厅,โค มาร์ค,市区,适合多人聚餐,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6985a063000000001b01c455?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68d7dfda0000000012020f2b?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：来华欣发呆看海吃什么🍽️🏝️🐳
正文：📍 KO MARK
营业时间：11:00-16:00，17:00-21:00
风很大的一家店，环境挺好的，菜品吃出预制菜的感觉[失望R][失望R]上菜速度也很快 三个人点了嘎抛炒饭、炒蟹饭、咖喱蟹、罗勒叶炒海鲜、椰奶鸡汤，五个菜外加7%税买单1406🐷

「2*混合贴」
标题：华欣🍽️这四家餐厅很值得🇮🇹🇹🇭
正文：3️⃣ko mark
很出名的泰式餐厅 当天最想吃的螃蟹竟然没货！！！不过也是狂炫的一顿 避风塘虾 蛤蜊煎蛋 鱿鱼 空心菜 炒饭全都合我胃口！最喜欢的是白冬阴功 刺激的酸辣味我太爱了😍",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Lek Seafood Restaurant,海鲜餐厅,เล็กลีฟู้ด,市区,适合多人聚餐,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a6c9f960000000025006cdc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a9198560000000020031289?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🇹🇭泰好吃❤️🔥泰国华欣吃饭记录
正文：3️⃣Lek Seafood Restaurant     消费💰72RMB
推荐指数：🌟🌟🌟
这家是小红书推荐比较多的，但是我觉得不适合一个人吃，烤海鲜1斤起卖。而且不知道为什么，这是唯一一家我沟通不是很顺利的店，哪怕用了翻译软件也一般。
我点了沼虾，一斤六个还是七个，真的很大，吃完就饱了。[捂脸R]泰国海鲜都是蘸一个绿色的调味，又辣又酸好像有香菜，去泰国海边的话一定要自己带醋！
蟹肉炒饭蟹肉不多，而且我分辨不出是否新鲜，而且吃起来没有很惊艳。空心菜已经点了微辣，不会吃辣星人觉得太辣。

「2*混合贴」
标题：华欣体验拉满
正文：美食：lek  seafood restaurant 红友诚不欺我，太好吃了，咖喱蟹和琵琶虾强推，我们3个人点了1.5kg蟹+1kg琵琶虾+1kg贝+1甜品+3柚子，共2700+泰铢，很新鲜，没吃完打包，2楼有空调",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,LOCH 餐厅,景观餐厅,LOCH Restaurant,华欣市区,景观用餐/拍照休闲,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a744cee0000000022010a12?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国真的很尊重我们带娃人的钱｜🧒
正文：昨天我们去的华欣LOCH餐厅。
进门是一个花园，
穿过花园就是一片大草坪，
左边是大人吃饭聊天的地方，
右侧就是小朋友的游乐场。

大人随时都能看到小孩，
小孩也能看到大人，
很安全很放心。

吃的东西也很好，
我们两个女生带俩男孩，
点了一个泰式火锅，
两份主食，两份饮料，
还有两盘猪颈肉和酥肉，吃到撑，
总共350块钱。（游乐场免费）

因为是工作日，
从五点半到八点打烊，只有我们一桌。
服务员全场只服务我们。
而这个价格，甚至已经是华欣的高消费了[汗颜R]

国内或许有这样的形态，
但1. 游乐场设施没有这么丰富
或者维护没有那么好；",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
巴蜀府,餐饮美食,Lung Ja Seafood,海鲜大排档,ครัวลุงจ่า,华欣夜市内,正餐/地方美食,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/696b7a55000000000a02be76?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：🦐华欣夜市不踩雷海鲜店推荐
正文：吃得好、价格超友好👏🏻
如果你正在找一家 不会被坑、海鲜新鲜、价格合理 的餐厅，
那在 华欣夜市（Hua Hin Night Market），这家真的可以放心冲👇
👉 Lung Ja Seafood（ครัวลุงจ่า）
⸻
📍位置
📌 华欣夜市内（Hua Hin Night Market）
夜市中心位置，人气很旺，外国游客和当地人都会来吃。
⸻
🕕营业时间
🕕 18:00 – 23:00
⸻
🦀食材新鲜，价格从平价开始
这里的海鲜都是当天新鲜食材，现点现做，看得到、选得到，很安心。
💰 价格从约 60–100泰铢的小菜开始，
像海鲜主菜大多在 180–300泰铢左右，性价比真的很高。
👉 店主这次点了好几样菜，整顿只花了500多泰铢，真的很划算！
⸻
🍽️好吃不踩雷的推荐
•	🦑 柠檬蒸鱿鱼 ≈ 180泰铢
酸辣清爽，非常开胃
•	🐟 整条炸鱼（蒜蓉 / 鱼露 / 酸甜酱） ≈ 300泰铢
外酥内嫩，份量十足
•	🦀 咖喱炒螃蟹 ≈ 200泰铢
咖喱香浓，配饭超赞
•	🍤 冬阴功海鲜汤
汤头浓郁，海鲜给很多
整体评价就是：真的好吃，而且不会贵。
⸻
🦞可以跟龙虾拍照！📸
超加分的一点是 👉
可以跟店员说想拍照，店家会让你拿着龙虾在店门口拍照！
龙虾又大又新鲜，拍照非常有“来泰国吃海鲜”的感觉～
⸻
❤️服务好 + 吃完还有免费水果
•	店员非常亲切、有耐心，笑容满满
•	点餐、介绍菜色都很友善
🍍 吃完饭还会免费送水果
这次拿到的是 新鲜菠萝，而且水果会根据季节更换，小细节但很加分。
#food[话题]# #泰国[话题]# #泰国旅行[话题]# #海鲜[话题]# #华欣[话题]# #华欣旅游[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Medsai Coffee,海边咖啡馆,เมดสาย คอฟฟี่,距离华欣市中心34km开车50分钟,适合懒人躺,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a86b893000000001b032104?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：华欣附近自驾〡七岩海滩的鱿鱼干及大排档
正文：个人跑下来，
对比三处连着的海岸线：
[向右R][向右R]七岩cha-am/华欣Huahin/Khao Kalok
感觉七岩海岸线上懒人躺的咖啡店更舒服。
（具体看我之前推文）
所以我经常白天开车从华欣跑去七岩躺着。
但七岩海滩也有接地气的大排档和海货摊贩聚集处。
今天坐标分享下。
—————————————————
[打卡R]地点：Medsai Coffee
🗺距离：距离华欣市中心34km
（开车50分钟左右）
[向右R]Medsai是本地一个海鲜大排档，
无数双层大巴拉着泰国团去这吃团餐。
（我还没吃过）
[向右R]同时Medsai也有家海边咖啡馆，
就在大排档隔壁。
一样有秋千，懒人躺。
（但对比我之前分享的再往北走的两处咖啡店，惬意稍微弱一点，但咖啡价格更便宜些）
————————————————
[暗中观察R][暗中观察R][暗中观察R]
但更为重要的是，
我很爱买这里小摊贩的鱿鱼干和鱼干。
[笑哭R][笑哭R][笑哭R][笑哭R]
好吃，天然咸鲜，
开车的时候还是喝酒的时候，
嚼上一条很爽。
🐟🐟🐟🐟🐟🐟
鱿鱼干有分品质的，按需自己挑选。
（估计有的人觉得腥不爱，都看个人口味吧）
#泰国旅居[话题]# #华欣游玩[话题]# #华欣亲子游[话题]# #海边吃海鲜[话题]# #海边慢生活[话题]# #鱿鱼干[话题]# #七岩海滩[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,More Than Beach & Cafe,海边咖啡馆兼餐厅,มอร์ แดน บีช,距离华欣37km开车50分钟,适合拍照/亲子,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a5494630000000022008f3b?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：华欣附近自驾〡本地人的网红🦆海边咖啡店
正文：周末往北面去一个森林公园时，
顺路去了这家店。
基本是泰国客人比较多，
一堆年轻人在这凹造型。
—————————————————
[打卡R]店名：More Than Beach & Cafe
🗺距离：距离华欣37km，开车50分钟。（这家店算是cha-am七岩的）
（如果你顺路去看蝙蝠，那这家距离就很近了。吃喝完毕正好去看🦇出洞。具体看我上一篇笔记）
[勾引R][勾引R][勾引R]特色：
[一R]各种凹造型的摆拍景色，海边还可以骑马凹造型。（把我和儿子看傻了，我们是店里最老和最年轻的人，一老一少组合彻底与年轻人脱节了[笑哭R]）
[二R]一群鸭子会穿梭店里，有时候还会去海里泡个澡。
[三R]有房车可以住宿，具体价格我没问，都是泰国人成群结队的的聚会留宿。
🍱食物：正餐小食饮料都有。价格肯定是高于本地物价的，毕竟卖的是环境。但味道还不错。（我们在那泡了四个小时[微笑R]）
—————————————————
[鄙视R][鄙视R][鄙视R]属于我儿子开心的彩蛋：
每杯饮料上会插一把小伞，
临走时，我儿子又自己去要了三把伞。
男孩子奇奇怪怪的玩具又多了点。
#海边喝咖啡[话题]# #华欣游玩[话题]# #华欣亲子游[话题]# #泰国旅居[话题]# #海边的咖啡店[话题]# #七岩海滩[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Oceanside Beach Club & Restaurant,海滩俱乐部,Oceanside Beach Club & Restaurant,华欣市区沿海,海边日落/餐饮社交,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a325bda0000000007021f69?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：HuaHin｜曼谷周末计划—华欣
正文：☕️Oceanside beach club & restaurant",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
巴蜀府,餐饮美食,Platoo Restaurant,海边泰餐小馆,ปลาตู่ว์餐厅,华欣到七岩路上靠近海滩,适合海鲜爱好者,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a6df9d70000000033037dc8?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：华欣DNA动了！这家海边泰餐小馆我可以追着吃
正文：📍google map导航Platoo restaurant就可以
🚗华欣到七岩路上的餐厅，靠近海滩🏖️，比较偏僻

去华欣不吃这家我真的会伤心！！",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Row Hou8e Cafe Hua Hin,咖啡馆兼餐厅,โรล เฮ้าส์ หัวหิน,Hua Hin 106 Alley,适合轻食/咖啡,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a8e784f000000002502601d?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇹🇭华欣｜隐藏海鲜小馆（附地址）
正文：2️⃣Row Hou8e Cafe Hua Hin
โรล เฮ้าส์ หัวหิน   4.6🌟",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,SoulMarch,咖啡馆,โซลมาร์ช,七岩,适合拍照/休息,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/64b66bb9000000003100a25d?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：七岩的咖啡店 ：泰国 咖啡店叫 ”SoulMarch
正文：七岩的咖啡店 ：泰国  这个年代，不管去哪里玩，也要去咖啡店休息一会。一边放松一边拍照，毕竟是女人嘛 嘻嘻 这家咖啡店叫 ”SoulMarch“ ，地方可爱，蛋糕和饮料都便宜也蛮好吃好喝。如果有安排来玩，试试来这里吧！ #泰国[话题]# #华欣[话题]# #泰国旅行[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
巴蜀府,餐饮美食,Top Secret Beach Cafe,海边咖啡馆,Top Secret Beach Cafe,华欣海滩附近,海边咖啡/看海放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/69d490430000000023013b09?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：华欣海边咖啡对比
正文：在华欣待了几天
去了两家风格完全不同的海边咖啡厅
一个清新出片
一个舒服放松👇
☕️ 第一家：Chaplu Cafe & Restaurant
这家真的很出片
整体是那种很清新的感觉
坐在里面就能看到海
随便拍都很好看
但！我周末去的时候
人超级多😂
很多泰国本地的潮人来打卡拍照
咖啡中规中矩
价格还算友好
👉更适合：
拍照、打卡、喜欢热闹一点的人
📸 第二家：Top Secret Beach Cafe
这家氛围更chill一点
我去的时候人也不少
但没有第一家那么夸张
基本是外国人居多
很多人就躺着晒太阳
坐在这边可以看海
还能看到有人在风筝冲浪
整体更适合慢慢待着
比较放松
👉更适合：
放松、发呆、看海的人
✨补充一个很加分的点：
这两家都有户外花洒
可以冲洗
也可以直接下去海边玩
这一点对带娃真的很友好
✨总结一下：
想拍照 👉 第一家
想放松 👉 第二家
我自己更喜欢第二家那种
慢慢待着看海的感觉
#华欣咖啡厅[话题]# #海边咖啡[话题]# #咖啡厅推荐[话题]#
#华欣旅行[话题]# #泰国旅行[话题]# #咖啡探店[话题]#
#咖啡厅对比[话题]# #真实测评[话题]# #避坑指南[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
巴蜀府,餐饮美食,TUMLAY Cafe and Bar,网红海边咖啡厅,ทัมเลย์ คาเฟ่,"Bang Kao, Cha-am District",适合拍照打卡,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/61b743e5000000000102f3b9?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：泰国｜华欣版的济州岛style咖啡厅
正文：TUMLAY cafe and bar一度刷爆整个泰国Ins网红圈的海边咖啡厅，真是去了会后悔，不去更后悔的地方，让人又爱又恨。爱是因为拍照真的特别好看，随便摆拍两张都很出大片的赶脚👍恨是因为除了拍照好看之外没什么特点，首先这家咖啡厅坐落坐落在一个破旧的车厢内，简单又简陋，只有一个吧台提供点单和几把吧椅。重要‼️的是，现在依然很多人慕名而去排队打卡拍照。我自己去过两次才成功打卡，第一次去是周末，排了半个小时之后发现前面还有大批的粉丝排在前面遂离开，第二次选择工作日过去，人显然比周末少多了，大概排了半个多小时到我，拍照两分钟走人。这里特别说明一下，害羞的宝宝要谨慎一点，因为你会当着几十甚至上百人的面前抹掉口罩摆pose哦～

tips：最好选择中午阳光最强的时候去，因为阳光打到海平面上和室内形成反差，让海水看上去更蓝更清澈～
地址：Unnamed Road, Bang Kao, Cha-am District, Phetchaburi（其实这家店也是在七岩，并不是华欣）

#泰国生活[话题]#  #泰国旅行[话题]#  #泰国探店[话题]# #曼谷周边[话题]#  #泰国曼谷[话题]# #咖啡厅[话题]# #泰国咖啡厅[话题]# #华欣[话题]##七岩[话题]# #高颜值咖啡馆推荐[话题]#  #曼谷[话题]#  #泰国[话题]#@薯队长 @小红书成长助手",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
北碧府,餐饮美食,稻田咖啡 Meena Cafe,景观咖啡馆,Meena Cafe / มีนา คาเฟ่,桂河,景观咖啡/拍照休闲,3,20260831小红书点点AI增量采集,"https://www.xiaohongshu.com/explore/6a012e9a000000000f03ac00?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69cf9ef0000000001f0066b4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/685936f7000000001202f8af?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：不是只有曼谷人才知道的避世后花园！
正文：北碧府，一个被严重低估的泰国边境小城。不想在曼谷人挤人，驱车2小时来北碧府（Kanchanaburi）过个慢生活。
🚂 桂河大桥
二战留下的痕迹依旧清晰。黑色的钢铁支架在夕阳下特别出片，到达的时候运气不错，刚好有辆火车经过，不过我到的时间也是一天中最热的时间[哭惹R]
🌾 Meena Cafe
如果五月份去的话真的会被这片稻田治愈！我三月份去的，水稻还很稀薄☕️ 坐在木栈道上，远处就是震撼的金色寺庙。
时间不赶的话在这里发呆一整天都不会腻，想真正感受一个地方，需要停下来“享受”
✅ 行程建议：
曼谷出发 -> 桂河大桥（看历史） -> Meena Cafe（吃下午茶+拍大佛） -> 满足回程。
标签： #北碧府[话题]# #曼谷周末去哪儿[话题]# #我的私藏旅行路线[话题]# #桂河大桥[话题]# #MeenaCafe[话题]# #泰国探店[话题]# #曼谷[话题]#

「2*混合贴」
标题：北碧府一日游｜神树+寺庙+咖啡+桂河大桥
正文：3. 网红稻田咖啡 Meena Cafe

「3*混合贴」
标题：🇹🇭 北碧俯 ｜Kanchanburi 攻略
正文：13:30 meena cafe
真的太美了 6月的时候稻草是绿色的 估计7月左右就是金黄色 所以想拍照的姐妹们要看到稻草成熟的时间食物也是便宜又好吃 随便点 不过饮料还是一如既往的甜
大概14:30左右回家 回去的时候 下大雨+堵车 大概17左右到吧 反正行程不是很累 拍得开心 玩的开心

费用：
包车 3300泰铢 （5人座）
门票+拍照 1550泰铢/人
meena cafe : 2份食物+饮料 大概500泰铢 有点忘了 反正很便宜

旅行社： 微X Selina841025",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
北碧府,餐饮美食,桂河河景餐厅 Keeree Tara,餐厅与本地美食,Keeree Tara Restaurant,桂河,正餐/地方美食,0,20260831小红书点点AI增量采集,,,小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
北碧府,餐饮美食,After Rain Coffee,稻田咖啡厅,After Rain Coffee Kanchanaburi,稻田区,摄影游客,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/68b961df000000001b021544?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🌿【北碧府：泰国的隐世治愈系秘境】🌿
正文：·  推荐：After Rain Coffee",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
北碧府,餐饮美食,Chanchala,隐藏餐厅,Chanchala Kanchanaburi,市区外,猎奇游客,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a5a404e000000000a039841?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：北碧府隐藏餐厅
正文：在泰国北碧府闲逛到晚餐时随手在谷歌搜的餐厅
第一家是在一个叫Plakan Resort里的，谷歌评分有4.9，菜上来比想象中大，略点多了，味道非常好尤其是冬阴功汤，不过很辣。人均100人民币出头
第二家叫Chanchala，谷歌评分4.4。跟着导航开过去差点没找到，路边就是破破的杂草，进去后别有洞天，到处都是小瀑布，在潺潺水声中用餐。酸辣鱼最好吃。两个主食一个汤一个鱼一共才160几人民币，惊了
#泰兰德[话题]# #北碧府[话题]# #泰国[话题]# #曼谷[话题]# #泰国菜[话题]# #宝藏餐厅[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
北碧府,餐饮美食,KEEREE TARA,河边餐厅,KEEREE TARA Kanchanaburi,桂河大桥附近,午餐游客,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/6a843ae000000000250002fa?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：北碧府tips
正文：🥣12:30河边餐厅KEEREE TARA",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
北碧府,餐饮美食,Meena Café,稻田咖啡馆,Meena Café มีนา คาเฟ่,虎穴寺对面稻田中,摄影/松弛感游客,5,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a5317a9000000000803f38c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a510fbf0000000017008e06?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69046ffe0000000004000821?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69cf9ef0000000001f0066b4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65a228d2000000001a02a44c?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：北碧府的两家宝藏咖啡馆
正文：Meena Café 图1～9
店很大，座位很多，可坐可躺，楼上楼下，室内室外，可以看到寺庙（好像是虎窟寺）舒适松弛
可以躺吃拍一下午，下午客人不少，很多拍照的，18:00关门，不懂泰国人怎么晚市不营业
东西也挺好吃的，点了三杯水果冰沙，两份炒饭，有猪油渣很香。一共才人民币100

「2*混合贴」
标题：北碧府3天2晚！桂河大桥、爱侣瀑布、死亡铁路一站打卡
正文：*如果时间充裕，在北碧市多住几晚，更可以火车坐到终点站Nam Tok，那边也有一个瀑布Sai Yok Noi Waterfall (Khao Pang Waterfall)；另外就是可以去网红咖啡馆Meena Café，看Wat Tham Suea。

「3*混合贴」
标题：北碧府：泰国的宁静绿洲
正文：咖啡店：Meena Café มีนา คาเฟ่
超美的稻田咖啡 伴随着大自然的白噪音 可以躺一下午
店里有超多可以躺的地方 特别松弛
建议查询好稻田季节再前往
回程的时候太晚打不到车 坐店员的摩托车回到市区
人均100baht

「4*混合贴」
标题：北碧府一日游｜神树+寺庙+咖啡+桂河大桥
正文：3. 网红稻田咖啡 Meena Cafe

「5*混合贴」
标题：泰国值得去之北碧府（1）
正文：MEENA Cafe：位置佳值得一去，背面看虎窟寺视角很不错。推荐早晨或者傍晚来，否则在室外很晒。来之前看好时间，我们去的时候稻子刚割完，一片枯黄[哭惹R]攻略里很多绿色的稻田真的好美

死亡铁路：来北碧必打卡地点，最惊险的部分可以步行体验，难度不大恐高也能走（顺便推荐滇越铁路五家寨人字桥，也是一部中国劳工血泪史）
‼️️强推漂浮酒店：

我们住的是River Kwai Jungle Rafts Floating Hotel，下游的FloatHouse更加出名，但是临时订又恰逢元旦没有房，我住的这家600多rmb的价格包早晚餐p1、2，步行几百米可以到达孟族村庄，参观村庄和孟族寺庙p7、11、12还有可可种植园p8、9，晚上8点可以在酒店观看孟族舞蹈，据说只有这里能看到。
酒店没有热水没有网络没有电，晚上会发一盏煤油灯用来照明，潺潺水声伴着水波浮动，晚上真的很好眠！第二天早上8点左右大象wendy会到酒店来，可以享受投喂大象的快乐！
我最爱的环节是漂流。可以从酒店末端跳入桂河，随水波漂流到酒店前端，前端有绿黄红三面旗，如果到红旗还没上岸，你就得漂很久到下一个酒店或者让路过的长尾船把你捞上来了。我漂了三四次真的是很独特的体验！

⭕️一些小tips",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
