行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
清迈府,交通服务,清迈汽车站T2,汽车与巴士站,Chiang Mai Bus Terminal 2 (Arcade 2),"市区北部,与T3相隔不到200米",城际交通/到达离开,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/69cce7d7000000001a024c21?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/695f9666000000002103209a?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈去拜县 手把手教你买票&坐车🚌
正文：🚌清迈上车点：Chiang Mai Arcade 2 สถานีขนส่งผู้โดยสารเชียงใหม่แห่งที่2 (อาเขต2)

「2*混合贴」
标题：离清迈3小时，很多人不知道的地方
正文：📍定位：Chiang mai Arcade 2（尚泰那边
🎫票价：150泰铢/人，车程大概3小时左右
⚠️山路较多， 有700多弯道，容易晕车，711提前买好💊（5株效果好，但很催眠）
🛵 拜县打不到车，建议租摩托，约200铢/天
拜县不适合不会骑车的，景点都比较远，也有自行车租

🗺️行程
主要是氛围超好，适合躺平，景点大多比较无趣，野温泉♨️感觉有点不卫生
𝘿𝙖𝙮𝟭：早餐后从清迈出发→下午抵达拜县→办入住→去Two Huts 看日落→ 晚上逛夜市",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,交通服务,清迈汽车站T3,汽车与巴士站,Chiang Mai Bus Terminal 3 (Arcade 3),"市区北部,距古城约5-6公里",城际交通/到达离开,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/693d51d6000000001f008cd2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/698c31c7000000000d009c23?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a15c5da000000000702eacf?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：清迈大巴车站
正文：📍出发地：清迈汽车站 T3（Terminal 3）
我是在图二的窗口买的 其他窗口应该都有不同的地方，其公司不一样而已 这里可以直达很多城市，比如：
•	曼谷、芭提雅
•	素可泰（Sukhothai）
•	彭世洛（Phitsanulok）
•	乌汶（Ubon）
•	乌隆（Udon）
•	廊开（Nong Khai）
•	孔敬（Khon Kaen）
•	北碧府（Kanchanaburi）
•	素攀武里（Suphanburi）
还有很多我没一一写出来的线路。
如果你时间充足、想省点经费，也不怕坐车，真的可以体验一下长途大巴，感受不一样的旅程。我这次是清迈直达美塞（Mae Sai）。买的VIP一个人394泰铢，8点发车1点到的美塞车站 买好票去票上对应的数字等大巴来，我提前吃了晕车药，上车就开始睡觉，一觉醒来就到美塞了，真的很舒服。车内空间很宽敞，没有大巴车熏脑仁的怪味道 空调真的开的很足啊！真的要穿长袖带外套 冷死了 我脚没穿袜子冻僵🥶座椅可以微微后躺，还会送水和小饼干，整体体验比我想象中好很多。听说车上有厕所，但我这趟没看到😂整体来说，如果不赶时间，这种方式轻松又省钱，还挺享受的。

「2」
标题：清迈到清莱的打开方式
正文：清迈到清莱可以到Chiang Mai Bus Station 3 (Arcade 3)买票，注意是T3不是T2，有的酒店会介绍说是在T2但是实际上是在T3，进门就可以在这个大红牌子买，来回的车票可以一起买，还可以自由选座位。
普通票是195，vip 是305，区别是普通票是两个两个座位连在一起，就是一排四个座位，但是vip票是三个座位，其中有一个座位是单着的。
值得一提的是这杯泰绿，30🐷，它的茶液不是拉的，是用咖啡机萃的，超级浓！！店就在买车票旁边的那个店，也是唯一的一家咖啡泰奶店。#赶路的正确打开方式[话题]# #泰式奶茶[话题]# #到处趴趴走[话题]# #地道看世界[话题]#

「3」
标题：🇹🇭泰国第六站-清莱回忆
正文：离开缅甸，立马拥抱泰兰德，
第二次入境泰国，比想象中更容易，没有问询没有查现金，轻松到达清迈
落地清迈立马前往📌清迈汽车站 T3（Terminal 3）买票坐大巴到📌清莱汽车站（chiangrai bus terminal1）到达清莱已经是半夜了
这个清莱给我一种，全是背包客占领的感觉，来来往往都是欧美面孔，背着大包小包，大半夜还走在路上
清莱的第二天起床后先狠狠给自己来个：黄色双条车早餐p1，震撼美味（都给我去喝他的粥！）然后前往白庙，冒死拍下雷霆壁画[捂嘴笑R]p2
依旧游客照打卡。。。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
沙敦府,交通服务,瓜镇码头,码头,Kuah Jetty,前往丽贝岛,B公司航线起点、离机场27分钟、市区方便,3,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a69b66e000000000f031192?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f41b8e000000003502830c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ac5ea1000000002203852b?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：泰国小马尔代夫✨兰卡威直达丽贝岛｜上岛攻略
正文：如果说你想在东南亚找到一个不用出海就可以看到漂亮果冻海的宝藏海岛，那我真心推荐人少景美的丽贝岛！
最方便的路线就是从马来西亚兰卡威跨国轮渡上岛
全程1.5–2小时，可以照着这篇走哦✅

⚠️重要前置提醒！这条航线分季节运营
每年10月中旬–次年5月底通航
6月–10月中旬雨季停航，没有直达轮渡，别跑空！

🚢船票购买方式（两种任选）

1. 现场买
兰卡威酒店前台、街边旅行社都可订
方便但会有一点点溢价

2. 国内平台比价
性价比更高！
主流就两家：S公司 / B公司
价格、船体舒适度略有差别，按需选
B公司出发码头：瓜镇Kuah Jetty（我选择的航线）

我入手价：在国内平台上226r/人 (p10)下午两点班次

⏰完整上岛流程（亲测丝滑）

打车直达【瓜镇码头】
找到入口（图2）直接上2楼办理手续
👉出示：护照 + 预订单
工作人员核对后换取正式船票，进入候船厅等待登船

⚠️重点提醒！
登船后护照会被船方统一保管

🌊乘船换乘方式
航程分两段：
先坐大船开到丽贝岛近海
再换乘小快艇直达岛上码头

📝泰国入境+上岛收尾

1. 抵达码头跟着人流走，统一办理泰国入境手续，拿回护照

2. 缴纳200泰铢/人 上岛费

全部搞定！正式开启绝美丽贝岛假期🏝️

#丽贝岛[话题]# #丽贝岛攻略[话题]# #兰卡威到丽贝岛[话题]# #泰国旅行[话题]# #泰国小众海岛[话题]# #跨国轮渡[话题]# #丽贝岛上岛攻略[话题]# #马来西亚兰卡威[话题]# #海岛旅行[话题]# #泰国自由行[话题]##人生壮游之solotrip[话题]#

「2」
标题：兰卡威前往丽贝岛坐轮渡攻略看这篇！🚢
正文：丽贝岛离兰卡威一个半小时船程 在泰国 看了很多攻略发现因为涉及到要出境
流程还蛮麻烦的 整理了这篇笔记希望对大家有帮助
此次坐船必须要准备的：
1️⃣提前填写泰国入境卡 电子版（图6）船号填：ferry
2️⃣40泰铢/人或35rm的现金💰 需要交上岛费
3️⃣泰国境外流量（可以在无忧*行买）

首先在船司的选择上 有B公司航线和S公司航线
住在珍南海湾附近的选S公司 住在瓜镇的选B公司
因为最近国际状况原油价格上升 两公司每天只有一班航线了
需要提前几天在网上下单预定 我们住在珍南海滩 但是买票的时候S公司的船票售罄了 只能从瓜镇出发
在KLOOK买相对便宜一些 两人471💰（图3）
打车过去大概22公里 30-40分钟
🚕打车定位：Ferry Check-in Lounge,(Upstairs) Level 1, Lot 1 Jetty Point Complex, Kuah Jetty, 07000 Langkawi, Kedah

到下车点从星巴克旁边的门口先上二楼窗口处（图7）大概需要提前一个小时到现场
1️⃣出示护照和购票凭证🧾 来兑换纸质船票 。
工作人员会暂时收走你的护照并给你一个圆形号码牌（等叫号）和一张纸质圆形橙色贴纸
2️⃣叫号后工作人员会将护照和纸质船票给你（图8）
3️⃣回到一楼出发大厅 按照图9-11出示纸质票会有工作人员指引你往哪上船
4️⃣过安检 🛂处把护照和船票给柜台人员盖章（这里不让拍照）
5️⃣到达上船处（图12）需要检票&交护照 工作人员按国籍分类捆好 到下船的时候再还给你
6️⃣上船放行李🧳 找到空位坐下（图4）船上不大

（说是10:45发船  但是我们上船坐到11:20还没出发…）

⚠️注意：船上空调很大 需要准备件薄外套 ；如果需要再次返回马来的话还需要提前填写一次马来入境卡

二编：因为五一 今天超多人 丽贝岛没有码头 差不多到的时候需要轮渡换乘小船上岸 上岸之后大排长队 排了一个小时才拿到护照 大家合理安排时间
#丽贝岛攻略[话题]# #马来西亚攻略[话题]# #旅游攻略[话题]# #瓜镇码头[话题]# #丽贝岛旅行[话题]#

「3*混合贴」
标题：2026最新｜兰卡威→丽贝岛坐船攻略
正文：码头：Kuah Jetty 瓜镇码头
位置：离机场27分钟，市区方便周边商店多
优势：票价略便宜一点

🎫 购票方式
RedBus（我在此购买的，但是需要梯子🪜）
• 进入选 ferry
• 出发：Kuah Jetty / Telaga
• 到达：Koh Lipe
• 价格不含10%手续费，付款时才显示
其他购票：Klook/携程/飞猪提前订

🚢班次见图7
🧾 上船前准备（必做！）
• 护照有效期 ≥6个月
• 提前填好 泰国电子入境卡（截图保存）
• 换泰铢现金！岛上很多地方只收现金
• 至少提前 90分钟到码头
• 开船前45分钟锁闸，迟到绝对不等

🛳️ 兰卡威出发·完整流程（我是从瓜镇码头出发的）如图3、图4",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
沙敦府,交通服务,丽贝岛码头,码头,Lipe Pier,丽贝岛,所有上岛游客,4,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/69ff37f8000000001e00da71?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69feaac6000000002301ce5a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a79383d0000000025004aa4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ddf2d4000000001b02137a?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：丽贝岛最全攻略及避坑指南（交通篇）
正文：🚢：沙墩码头(Satun Pakara)——丽贝岛码头（Lipe pier）
🕐船运可能根据天气情况等等有延迟，我们当天延迟40分钟才上船。不过船还是提前10分钟到达丽贝岛码头了。

「2」
标题：合艾→丽贝岛｜亲测不踩雷车船联运全攻略
正文：刚从丽贝岛回来
把所有踩过的坑、实测有效的细节全整理好了
合艾机场直达丽贝的车船联运，看这一篇就够，无脑冲不迷路！
固定班次现在好像就上午2趟，别跑空
✅9:00-13:30 11:30到码头（首选早班）
✅11:00-15:30 13:00到码头
代理买票会发指引图，机场等候点、码头换票流程写得清清楚楚，不用慌！
血泪总结·3个必看避坑点
1️⃣ 8:30落地都能稳赶9点班车，别慌！
合艾机场小到离谱！下飞机→拿托运行李→出机场，全程最多15分钟
甚至能去机场对面711囤点零食再慢悠悠等车，亲测完全来得及
2️⃣ 换票必说这句话，省1小时弯路！
机场到码头车程≈2小时，司机会统一带去换票点
⚠️一定要告诉工作人员说：我要直达丽贝岛的船！
不说大概率被安排先游览周边小岛，纯纯浪费度假时间！
拿到票先去码头门口交钱：
国家公园门票+码头税=220泰铢/人
然后进大厅换登船牌，等叫号上船就行
3️⃣ 上船前，务必做这件事
提前发消息给酒店，告知你的到达时间
丽贝码头全是酒店工作人员举牌等候
找到自己酒店的牌子，行李有人提、接驳车直接送，全程不用自己扛！
丽贝岛真的美到失语，交通顺顺利利，才能把时间全留给大海🌊
#丽贝岛攻略 #合艾到丽贝 #泰国海岛 #丽贝岛交通 #泰国自由行 #小众海岛 #车船联运攻略 #泰国旅行避雷

「3」
标题：丽贝岛车船联运推荐
正文：去之前问了好多家，最后才找到一家最好的！
丽贝岛到合艾的船联运分几个公司运营，其中最大最好最快的船就是bundhaya的！
其他船可能2小时才到，bundhaya的我们去程花了1.5个小时，回程甚至只有1小时10分钟！它家的船的座位都是面向前方的，所以更不容易晕。船上还有厕所。
之前问的几家都说不保证是什么公司的船，只有这家说一定是bundhaya的！而且价格还更低，所以我直接就订往返的票了！
合艾车站接送都到指定地点，司机也很友善。

去丽贝岛登船流程是（只是针对我们购买的这个11:30开船的bundhaya车船联运，其他家的不确定是不是一样的流程）：
[一R]、早上司机会在9点之前接到所有人，我们的司机是8点15分到的。
[二R]、接到所有人后出发前往码头，中途会停车一次，如果你提前想要上厕所，也可以和司机说。
[三R]、到达码头的办公室，在柜台办理手续，它有个本子记录了所有今天预订了船票的名字，找到自己的名字，然后工作人员给你排队号码牌，并给你回程船票（如果你已经买了的话），登记你的行李。
[四R]、根据工作人员的指示，走到路对面的码头登船。这个时候只携带随身行李即可，大的行李箱工作人员会给拿到船上。
[五R]、在码头门口购买国家公园门票每人200株，儿童60株，和登船手续费每人20株。
[六R]、登船时间快到时会有工作人员举着号码牌示意排队。根据自己手上的号码牌顺序排到正确的位置上。
[七R]、按照号码牌的顺序依次上船，船上的座位随便坐，通常靠过道的风大会凉快一些，靠后的座位更平稳一些不容易晕。
[八R]、抵达丽贝岛码头后，人依次下船，行李会有工作人员帮忙拎下来。如果你订的酒店有人来接，他们会带着你的行李直接去酒店。
[九R]、住在芭提雅沙滩的可以直接从沙滩走过去，这样不需要交费，如果从码头通道出去打taxi，每人需要额外交10泰铢。

[向右R]回程的流程是一样的：
9点钟在码头办理登船，领取号码牌，等待排队，按号码牌上船，到了码头之后到同样的柜台登记领取上车号码牌，司机找到你并把你送到合艾指定的地方。

我们在丽贝岛住的是bundhaya度假村，工作人员会在8：30退房的时候带我们和行李一起去码头，并给我们投币支付码头的通行费用，带到码头柜台办理登船手续，不需要再自己出钱。

在丽贝岛时遇到了一家超多猫的小店，店主说她家有20只！后来刷小红书才发现，居然就是我们购买车船联运船票的这一家店！@宝宝丽贝岛 Wichittour_kohlipe

「4」
标题：丽贝游记👋
正文：第一天成都-曼谷-合艾（住合艾一晚）
第二天可怕的车船联运，车到酒店接人送到码头，大概一个半小时小时多，中途会停十分钟左右休息上厕所；到码头后拿号码牌上船，开始晕船，大概一个半小时到丽贝岛码头（建议坐船尾，没那么😵💫）
第三天参加出海一日游，淘宝定的，有五次浮潜，含餐（盒饭，自己拿到岛上找地方吃）船长不会中文，但是船长看我不会浮潜拿了一个游泳圈带着我玩，推荐
第四天租了个皮划艇划，晒得黢黑，但是可以划到无人岛去浮潜，海水非常透亮
第五天返程
丽贝真的泰美了，除了车船联运很折磨人以外，其他都非常nice，三轮车100🐷就可以去岛上任意地方，日出沙滩，日落沙滩，芭提雅沙滩各有各的特点，甚至拖尾沙滩还可以看到蓝眼泪，丽贝还会再去的#海岛游[话题]# #人生建议去海岛[话题]# #丽贝岛[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
沙敦府,交通服务,沙墩码头,码头,Pak Bara Pier,朴巴拉,前往丽贝岛、自驾游客,4,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a3e5aff00000000060348b3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a64a527000000000f016ca7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ff37f8000000001e00da71?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6da51a000000002402ec1a?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：沙墩码头到丽贝岛
正文：沙墩码头Pak Bara Pier，坐船到丽贝岛Lipe。码头有兜售船票的当地人，砍价后来回船票220元/人，上岛费成人48元，14岁以下24元，停车免费。每天有3趟快艇9:3011:3013:30来回
沙墩码头和丽贝岛，约1.5小时
#丽贝岛攻略[话题]# #丽贝岛旅行[话题]# #泰国旅行[话题]# #泰兰德夏天[话题]# #暑假旅游[话题]#

「2」
标题：成都—曼谷—合艾—丽贝岛超详细攻略
正文：成都出发的朋友可以参考我们这个时间点和行程安排，就不会中转时间比较长，能较快到岛上[氛围感R]

[一R]成都天府t1—曼谷t1（2:50-4:45）
我们还提前了差不多20分钟到曼谷t1，出海关需要花点时间，一定提前填好行程卡，填写教程直接搜一下
出海关后左转到t2转机到合艾，如果没有托运行李可以提前在手机上值机，或者直接自助值机，值机是45分钟前截止！哪怕出海关耽误了时间，只要在20分钟前到登机口就行！
如果有行李托运就会比较赶了！建议买7点的航班✈️

[二R]曼谷t2—合艾（6:15-7:45）

这趟航班也提前到了，到了过后机场出口有几家店，出机场对面有711，可以上个厕所吃个早饭等车。

因为上岛的船只有11:30和13:30，9:30之前到就是坐11:30的船，其余就是13:30的船，11:30之后可能不能当天上岛了，得在合艾等第二天！

[三R]合艾—沙墩码头（9:00-11:00）

我们是直接买的车船联运，9点之前会有车接到沙墩码头，司机会拿着你名字的纸在7号8号出口门口找你。
如果直接现场买，也是在7号8号出口处有几家公司可以选择购买
价格线上线下都差不多

[四R]沙墩码头—丽贝岛（11:30-13:00）

司机送到码头后门口旅行社会给你发号码牌并且告知你在几号登船口等，听不懂或者不知道几号也没关系，会有工作人员拿着同颜色的牌子喊，你看见自己的就跟着走，然后按牌子上的序号排队登船就可以了！
上岛还要交220🐷门票和税费，备好现金

tips：
[红色心形R]我坐的整条船上没有人晕船，不要特别担心
[红色心形R]上岛一般就只有11:30和13:30两个班次，从机场到码头一个半小时左右，注意时间！
[红色心形R]如果第一次到廊曼也不用太担心，t1到t2有路牌指引，跟着走就行
[红色心形R]整趟路程比较折腾，也睡不好觉，一定调整好作息

#一种很新的旅行记录方式[话题]# #自由行旅游[话题]# #丽贝岛攻略[话题]# #东南亚旅行[话题]# #合艾车船联运[话题]# #成都往返丽贝岛[话题]# #度假模式开启[话题]# #泰国旅行[话题]# #丽贝岛交通[话题]# #丽贝岛上岛攻略[话题]#

「3*混合贴」
标题：丽贝岛最全攻略及避坑指南（交通篇）
正文：🚗：合艾机场(Hat Yai airport )——沙墩码头(Satun Pakara)
🎫车船票可以网上买车船联运，一定要注意看清楚，买了票是不能改时间或者改时间需要补手续费！退的话也会扣除大部分的💰或者不能退。所以要确认好时间。
‼️‼️请一定拿好自己的贵重物品，我们乘车到码头，中间上过一次厕所没背包，到码头发现少了6000🐷！🙃复盘分析90%概率是被人拿的。

「4*混合贴」
标题：合艾至丽贝岛交通全攻略
正文：巴拉码头（Pak Bara Pier）
可以提前购买车船联运票（Van + Speedboat）往返人均 380 左右，工作人员会在机场举牌接人，直接带你上商务车。
流程基本就是：
机场集合 → 上商务车 → 行李统一放后备箱 → 约2小时抵达Pak Bara码头。联运票通常已经包含了机场接送和快艇，不用自己再折腾换车。",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
沙敦府,交通服务,Tammalang 码头,边境码头,Tammalang Pier,沙敦边境,前往兰卡威、跨国轮渡,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/67930723000000001800b76c?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：泰国Tammalang 码头
正文：[太阳R]记录哪些一生可能只会去一次的地方！

2024年国庆，在沙墩的pakbara 码头停留一晚，第二天早上包车，从酒店出发到Tammalang 码头，从Tammalang 码头坐船到兰卡威，车程大概1个小时，然后坐当地时间11:30分的船。到一个偏远地方而且是两国之间的边境区域，既忐忑又好奇充满未知的乐趣。在这1个小时的车程，看过泰国边境的乡村，靠近Tammalang 码头有一大片红树林，不亚于兰卡威的红树林，只不过还没被开发成对全世界的旅游景点。

包车是在丽贝岛上一家会说中文的老板那里预定，船票是在tb上提前买好的，去到Tammalang 码头会有工作人员指引填写出入境相关资料。
很小的一个边境关口，都是泰国人和马来西亚人，我们两个中国人显得有点明显，用蹩脚的英文跟当地人沟通。

#世界这本书我又多读了两页[话题]# #随便走走的旅行[话题]# #相册里最近一次的旅行[话题]# #旅行的记忆[话题]# ，#沙墩[话题]# #泰国[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
宋卡府,交通服务,丹诺沙道边境旧关卡,交通节点与游船服务,Sadao Old Border Checkpoint,丹诺区,到达/换乘/码头/出海,0,20260831小红书点点AI增量采集,,,小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
宋卡府,交通服务,Hatyai Bus Terminal 1,巴士总站,Hatyai Bus Terminal 1,市区,长途巴士,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/66b1fe8b0000000005022d1b?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：穷游第12天泰国（合艾-宋卡）暮色打卡
正文：今天的主线任务在宋卡，所以我们要做公共交通去，可以走路到Hat yai bus terminal 1或者是打车来，我是打的摩的38🐷，正对大门最左边22号就是去往宋卡的车（面包车大小），在柜台不收费，所以咱们就在柜台那里把照片拍下来问一下他，他就会给你指出来是哪辆车，车开之后才会收费每人35🐷，下车地点自己选择，用翻译软件把你去的地名翻译成泰文，要不然司机不知道你要去哪里，📌宋卡老街坊
เมืองสงขลา我是在这里下的车，在这个地方逛了一下，走去samila beach这个就是著名的美人鱼雕塑，路上随便找了一家店，吃了午餐，一共是60🐷，还去seven eleven买了自制的饮料，一共是24🐷，之后我还是做的这种面包车回来📌Songkhla-Hat Yai Van Terminal导航导到哪里，你就站在那里等就行，我是比较巧去的时候和回来的时候都没有，等我一上车基本上就开车了，去和回来大概都是一个小时，我个人是不建议半路上车的，如果你熟这个地方的话，就不用听我的了，但是如果你是第一次去的话，最好是在我说的这两个地点去等车。这个海滩真的很舒服，也很漂亮，有很多人在那里野餐，我还买了一瓶水6🐷。晚上回来的时候，我是在📌钟楼下车，去很有名的几个夜市看了一下，但是我觉得价格比我们平时吃的稍贵一些，所以我就没有在那里吃，而是在回来的路上随便找了一家店买了饭和刨冰，一共是109🐷
共计62元
结余5794.7元
代购泰国特产，gmm周边
#一日游[话题]# #旅行日记[话题]# #旅行[话题]# #人文景点分享[话题]# #一个人的旅行[话题]# #海岛游[话题]# #本地人去哪玩[话题]# #境外游[话题]# #travel[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
宋卡府,交通服务,SODAO 沙道边境检查站,交通节点与游船服务,SADAO Border Checkpoint,沙道区,到达/换乘/码头/出海,0,20260831小红书点点AI增量采集,,,小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
素可泰府,交通服务,曼谷北部巴士站,汽车站,Bangkok Bus Terminal (Chatuchak/Mo Chit 2),靠近恰图恰市场,曼谷出发游客,4,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a82e6350000000022011a5e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6980b686000000001a021946?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69908043000000002800b905?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0acdfb000000003502ce02?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：从国内出发到素可泰交通攻略
正文：如果腰好且时间充裕的话，可以坐巴士：从曼谷北部巴士站：Bangkok bus terminal (Chatuchak)，这个站当地人也叫 Mo Chit 2 或 Mochit bus terminal，从这买到素可泰老城（Sukhothai Historical Park）的车票，早晚大约6小时可到达，高峰期约8小时到达。

「2*混合贴」
标题：曼谷市区坐大巴到素可泰
正文：曼谷坐大巴的车站是Bangkok Bus Terminal (Chatuchak aka Mochi 2)，4或5号售票处，票价376泰铢。我买的票是下午两点出发，晚上九点五十左右到素可泰新城车站。到站后，直接Blot打车去旧城，大约12公里，130泰铢。住在旧城比较方便，靠历史公园。

这个车站的候车室，靠711这边，厕所免费。另一侧要收费。

「3」
标题：曼谷到素可泰的大巴
正文：从曼谷乘坐大巴到素可泰，去Bangkok Bus Terminal
(Chatuchak aka Mochi 2)这个汽车站，我是地铁坐转公交到的，2号出口出来就是公交站牌，地铁站的工作人员说只能出地铁站打的，google map只提供了一路公交车，只得用高德地图试试看竟然有好几路公交，我坐了145路20泰铢20分钟左右到达，5号窗口买票！车票上钉了两张小票，上车时乘务员揭掉一张，发了一瓶水一块蛋糕和一袋零食，零食挺好吃的。中途会停下来吃午饭，不贵，上车前乘务员再次要车票把第二张小票揭掉发了一瓶饮料！由于中途有几个站点需要停留但都很快就出发，但预计七个小时到，实际上多了一个多小时才到，不过就在老城，很快就走到住宿出！

「4*混合贴」
标题：素可泰交通攻略（26年5月版）
正文：大巴车到Bangkok Bus Terminal(Chatuchak aka Mochil2)，买票在一楼外边那一排窗口，每个窗口是不同的运输公司，都是2点钟出发，建议选票价贵的。
大概有两种车，双层普通车和单层豪华车，后者贵几十泰铢，有充电口，空间宽，腿可以打直，靠背可以几乎放平（选最后一排）。
运行时间，去的时候9个多小时，回来8个多小时，7个多小时是到不了的。
中间会停车吃饭，车票可以抵扣吃饭或者买水的钱。",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
素可泰府,交通服务,彭世洛汽车站1号,汽车站,Phitsanulok Bus Terminal 1,离彭世洛火车站2.3公里,中转游客,2,20260901二三线目的地缺口续采,"https://www.xiaohongshu.com/explore/6a82e6350000000022011a5e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69be9c73000000002102dadf?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：从国内出发到素可泰交通攻略
正文：火车：素可泰没火车站，可以在曼谷坐火车前往彭世洛再转车，建议至少提前一天买票，从华南蓬火车站 （Hua Lamphong Station）出发，大约需要5-6小时。坐票约179B，二等卧铺票价约300-400B。抵达彭世洛后，坐嘟嘟车（Tuk-tuk）到旁边的汽车站（Phitsanulok Bus Terminal 1），32号窗口买票（同上面的第5点A），或直接APP打车前往老城（同第5点B）。

「2*混合贴」
标题：11元彭世洛到素可泰巴士攻略~~
正文：📍彭世洛1号汽车站: Phitsanulok Bus Terminal 1
（还有个2号汽车站，别去错了）",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
