行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
罗勇府,餐饮美食,SUAN THIP花园餐厅,SUAN THIP Garden Restaurant,花园餐厅,靠近芭提雅,1,🇹🇭好拍好吃!!藏在森林里的米其林餐厅,https://www.xiaohongshu.com/explore/699dda04000000002602c0df?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Tapestry Restaurant,Tapestry Restaurant,港式点心,Central Rayong旁边酒店内,1,终于找到港式味道了！在罗勇酒店港式点心🥟,https://www.xiaohongshu.com/explore/6a78712a0000000002003c00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,U Forests Cafe,U Forests Cafe,亲子咖啡馆,市区,1,罗勇宝藏咖啡馆🌳像闯进热带森林,https://www.xiaohongshu.com/explore/6a8ab2ad0000000033022b29?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Uncle Kob's Papaya Salad,Uncle Kob's Papaya Salad,青木瓜沙拉,主街,1,🇹🇭沙美岛美食总结,https://www.xiaohongshu.com/explore/6794bce600000000290173d1?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Unika,Unika,小咖啡店,Yomjinda路,1,罗勇咖啡店☕️,https://www.xiaohongshu.com/explore/6a6f7012000000002c001c57?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Winkks,Winkks,海岛餐厅,萨凯酒店内,2,"春节游泰国之曼谷和沙美岛(二)
沙美岛-萨凯酒店sai kaew beach resort","https://www.xiaohongshu.com/explore/699d6457000000000c03480d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/693f4250000000001e034566?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,นั่งดูเล,Nang Doo Lay,海边大排档,海岸线,1,罗勇Rayong 海边餐厅推荐,https://www.xiaohongshu.com/explore/68b93d4d000000001d007a9f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,นายดล มะขามเฒ่า (Nai Dol),Nai Dol Ma Kham Thao,泰式老店,市区,2,"在罗勇终于吃到符合中国胃的泰餐
罗勇老饕食堂","https://www.xiaohongshu.com/explore/6a6dcdd40000000035015ef0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a201eda00000000380231f8?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,交通服务,罗勇老汽车站,Rayong Old Bus Terminal,汽车站,紧邻星光夜市,1,罗勇｜班佩码头双条车完整版攻略✨（本地人平,https://www.xiaohongshu.com/explore/6a6de6a50000000025016000?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,购物商业,罗勇生鲜批发市场,Rayong Fresh Market,本地市场,诺富特星星酒店正门左边,1,不知道多少次泰国行之罗勇吃住,https://www.xiaohongshu.com/explore/6a328c4d000000000f016cb1?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,购物商业,星光夜市,Star Night Market,夜市与市集,诺富特星星酒店正门右边,5,"不知道多少次泰国行之罗勇吃住
泰兰德酒店分享来啦
泰国罗勇Rayong遛娃推荐，比芭提雅人少景美
罗勇｜班佩码头双条车完整版攻略✨（本地人平
曼谷Mochit-罗勇-沙美岛 交通实测攻略","https://www.xiaohongshu.com/explore/6a328c4d000000000f016cb1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/681adbed0000000020029b68?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a292230000000022023a7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6de6a50000000025016000?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7dbc25000000002500a237?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,交通服务,Ao Prao Pier,Ao Prao Pier,私人码头,萨凯酒店专属,2,"沙美岛-萨凯酒店sai kaew beach resort
🇹🇭 试试把沙美岛AoPrao海滩说明白","https://www.xiaohongshu.com/explore/693f4250000000001e034566?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,购物商业,Taphong Fruit Market,Taphong Fruit Market,本地市场,郊区,2,"泰国罗勇Rayong遛娃推荐，比芭提雅人少景美
曼谷Mochit-罗勇-沙美岛 交通实测攻略","https://www.xiaohongshu.com/explore/69a292230000000022023a7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7dbc25000000002500a237?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,康养SPA,Fahsai Massage,Fahsai Massage,社区按摩,主街711往码头方向右手边,2,"🇹🇭沙美岛马杀鸡推荐
最舒服的按摩店居然在沙美岛？！","https://www.xiaohongshu.com/explore/6797bb65000000002901b9cf?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e7a7260000000025030c13?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,康养SPA,Nava Health Spa,Nava Health Spa,高端SPA,需打车,1,罗勇府马杀鸡店推荐,https://www.xiaohongshu.com/explore/67069b40000000002c015501?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,康养SPA,Sirion Massage,Sirion Massage,泰式草药,主街,1,🇹🇭沙美岛马杀鸡推荐,https://www.xiaohongshu.com/explore/6797bb65000000002901b9cf?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,康养SPA,ระยอง เฮลท์ตี้ นวดเพื่อสุขภาพ,Rayong Healthy Massage,健康按摩,假日酒店马路对面,1,罗勇府马杀鸡店推荐,https://www.xiaohongshu.com/explore/67069b40000000002c015501?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,康养SPA,เรือนไทยระยอง 2495 Thai House Massage 1952,Thai House Massage 1952,传统泰式按摩,假日酒店对面巷子,6,"罗勇府马杀鸡店推荐
罗勇这家藏在巷子里的 spa 店 个人私藏
🇹🇭沙美岛马杀鸡推荐
在沙美岛找到喜欢的泰式按摩店
沙美島的Let’s Relax 服務與技術首選","https://www.xiaohongshu.com/explore/67069b40000000002c015501?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f8122f0000000035038e48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6797bb65000000002901b9cf?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a2a9b2000000001a01e360?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a957805000000002303f434?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,罗望子酒店,Tamarind Resort,海岛度假村,Ao Cho海滩,1,春节游泰国之曼谷和沙美岛(二),https://www.xiaohongshu.com/explore/699d6457000000000c03480d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,罗勇罗姆塔雷美居别墅度假村,Mercure Rayong Lomtalay,别墅度假村,Lomtalay区,2,"泰国罗勇府攻略｜比普吉清净、比芭提雅治愈
Mercure Rayong Lomtalay美居罗勇","https://www.xiaohongshu.com/explore/69eb5dd7000000003601efde?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67ac653b000000001703ba1f?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,罗勇万豪度假酒店,Rayong Marriott Resort,豪华度假村,Mae Ramphueng Beach,2,"2026第一站:罗勇万豪度假酒店
2025第十三站:罗勇万豪度假酒店","https://www.xiaohongshu.com/explore/698c1327000000000a02ca3f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/681990f0000000002300198d?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,萨凯海滩度假村,Sai Kaew Beach Resort,海岛度假村,主街附近,2,"沙美岛码头好吃到飞起的皮皮虾面！探店成功
沙美岛-萨凯酒店sai kaew beach resort","https://www.xiaohongshu.com/explore/689ca12d000000001d036b5f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/693f4250000000001e034566?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,沙美别墅度假酒店,Samed Villa Resort,海岛度假村,Ao Phai沙滩,3,"春节游泰国之曼谷和沙美岛(二)
沙美岛 samed villa resort
8天曼谷+芭提雅+沙美岛自由行行程供参考","https://www.xiaohongshu.com/explore/699d6457000000000c03480d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69992665000000000a03246b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a579500000000016008ebc?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,康养SPA,Dhivarin Spa,Dhivarin Spa,SPA与水疗,Le Vimarn酒店内,1,🇹🇭 试试把沙美岛AoPrao海滩说明白,https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Golden City Rayong Hotel,Golden City Rayong Hotel,城市酒店,市区,1,曼谷Mochit-罗勇-沙美岛 交通实测攻略,https://www.xiaohongshu.com/explore/6a7dbc25000000002500a237?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Huan Soontaree,Huan Soontaree,经济酒店,码头附近,1,🇹🇭罗勇府的一天,https://www.xiaohongshu.com/explore/66f8c9df000000001b0231ab?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Kerala Coco,Kerala Coco,海岛度假村,Ao Prao海滩,1,🇹🇭 试试把沙美岛AoPrao海滩说明白,https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Le Vimarn / Aoprao Resort,Le Vimarn / Aoprao Resort,豪华度假村,Ao Prao海滩,1,🇹🇭 试试把沙美岛AoPrao海滩说明白,https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Likita Resort,Likita Resort,民宿度假村,码头对面,2,"Staycation，泰国罗勇府班佩码头住到不想走
泰国沙美岛班佩码头交通住宿购物全攻略","https://www.xiaohongshu.com/explore/6a71f006000000000502b174?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69913da3000000001b01f11d?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Samed Tropical Resort,Samed Tropical Resort,海岛度假村,远离钻石沙滩,1,曼谷2h直达果冻海✨沙美岛环岛上岛攻略,https://www.xiaohongshu.com/explore/6a4cbfe0000000001003d536?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Star Convention Hotel,Star Convention Hotel,商务酒店,Big C附近,1,曼谷东站—罗勇市区star convention hotel,https://www.xiaohongshu.com/explore/6a76c2d9000000002c0044cc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,住宿酒店,Tubtim Resort,Tubtim Resort,海岛度假村,岛中部,1,沙美岛来对了,https://www.xiaohongshu.com/explore/6a8eff69000000002502467f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Chuang Chao Breakfast,Chuang Chao Breakfast,早餐店,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Come Back @ Baan Khun Luang,Come Back @ Baan Khun Luang,咖啡馆,老街附近,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Duen Chay Museum Cafe,Duen Chay Museum Cafe,博物馆餐厅,百年老宅,1,泰国宋卡老城Duen Chay Museum Cafe美食篇,https://www.xiaohongshu.com/explore/69a3b419000000002801eaaa?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Good Mountain Cafe,Good Mountain Cafe,海景咖啡馆,阁遥岛,1,🇹🇭合艾旅行最满意的景点😍,https://www.xiaohongshu.com/explore/65da15610000000007026cd9?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,HeartMade Craft Coffee Roaster,HeartMade Craft Coffee Roaster,海边咖啡馆,海边,2,"泰好吃｜合艾 宋卡府 带孩子吃什么？
🇹🇭｜合艾宋卡老街半日游🚗","https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Hoco Cafe and Eatery,Hoco Cafe and Eatery,泰式餐厅,Kayu Hitam Kastam附近,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Joe Delicious,Joe Delicious,早餐店,老街,1,🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Joke Kak Moo Hat Yai,Joke Kak Moo Hat Yai,早餐店,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Kai-Tod Decha (Bangloh) Chee Uthit Branch,Kai-Tod Decha Bangloh Chee Uthit,泰式餐厅,Chee Uthit路,1,🇹🇭合艾3天2夜极致懒人攻略 | 槟城出发,https://www.xiaohongshu.com/explore/698c767e000000001a02bd12?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Lelele Cafe&Bar,Lelele Cafe and Bar,海滨酒吧,Khao Rup Chang区,1,来合艾宋卡2024最chill cafe 。。。真的巨美。,https://www.xiaohongshu.com/explore/661d0cc1000000001c005b96?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Lucas Cafe,Lucas Cafe Hatyai,精品咖啡馆,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Moooon Donuts,Moooon Donuts,甜甜圈店,老街,1,🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Ong Ice Cream,Ong Ice Cream Songkhla,冰淇淋店,老街,1,🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,P'Yen 粿汁,P'Yen Noodle Soup,粿汁店,酒店附近,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Sansabai Space,Sansabai Space Songkhla,特色咖啡馆,市区,1,🇹🇭合艾-宋卡粥3之Sansabai Space,https://www.xiaohongshu.com/explore/688b142e000000002203815c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Summer Sky Kohyor,Summer Sky Kohyor,海岛咖啡馆,阁遥岛,1,合艾宋卡府 | 岛屿秘境咖啡馆 - Summer Sky,https://www.xiaohongshu.com/explore/6a4b8449000000000e038400?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,购物商业,ASEAN Night Market,ASEAN Night Market Hatyai,夜市,市区,2,"Greenway夜市闲逛，顺便晚餐在Food Court
大马留子|🇹🇭合艾➕宋卡4D3N自由行（自用版）","https://www.xiaohongshu.com/explore/67ee68f4000000001c03c039?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6be9c40000000006007b44?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,购物商业,Khlong Hae Floating Market,Khlong Hae Floating Market,水上市场,市区,1,Greenway夜市闲逛，顺便晚餐在Food Court,https://www.xiaohongshu.com/explore/67ee68f4000000001c03c039?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,交通服务,Hatyai Bus Terminal 1,Hatyai Bus Terminal 1,巴士总站,市区,1,穷游第12天泰国（合艾-宋卡）暮色打卡,https://www.xiaohongshu.com/explore/66b1fe8b0000000005022d1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,景点观光,合艾钟楼,Hatyai Clock Tower,地标钟楼,市中心,3,"🇹🇭合艾旅行最满意的景点😍
泰国预备世界遗产地｜南洋秘境-宋卡老城
合艾｜拒绝赶趟，别再把合艾当中转站","https://www.xiaohongshu.com/explore/65da15610000000007026cd9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a896d8000000000380001fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a55bb600000000016024a6c?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,景点观光,宋卡湖,Songkhla Lake,湖泊,市区,4,"合艾宋卡府 | 岛屿秘境咖啡馆 - Summer Sky
🎨泰国南部宋卡｜漫步老城的色彩美学
海丝一梦·宋卡·泰南篇
泰国预备世界遗产地｜南洋秘境-宋卡老城","https://www.xiaohongshu.com/explore/6a4b8449000000000e038400?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a40efbd0000000006034624?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69b3ce92000000001f0056f8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a896d8000000000380001fe?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,康养SPA,Anda Spa,Anda Spa Hatyai,泰式SPA,市区,1,📍合艾 宝藏泰式按摩｜Anda Spa,https://www.xiaohongshu.com/explore/69f08e3b000000003501f066?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,康养SPA,Chaowang Massage,Chaowang Massage,新派按摩,Lee Garden南边,1,在合艾找到了一家非常舒服的按摩店,https://www.xiaohongshu.com/explore/69f8cf17000000003501fbf6?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,康养SPA,Four Season Healthy,Four Season Healthy,健康按摩,CC酒店附近,1,🇲🇾2026合艾游住宿篇-CC Hotel🏨,https://www.xiaohongshu.com/explore/69d5bde50000000020038f27?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,康养SPA,Oliver Thai Traditional Massage,Oliver Thai Traditional Massage,传统按摩,Lotus小超市旁,1,🇹🇭悄悄告诉你🤫这家按摩院多人不知道,https://www.xiaohongshu.com/explore/69203d90000000001e01107b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,康养SPA,Proud Massage & Relax,Proud Massage & Relax,高端按摩,Greenway夜市对面,1,🇹🇭 合艾按摩推荐Greenway这家真的很可以,https://www.xiaohongshu.com/explore/6a81af6f0000000011022f48?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,康养SPA,Sawassdee,Sawassdee Hatyai,洗头按摩,市区,1,大马留子|🇹🇭合艾➕宋卡4D3N自由行（自用版）,https://www.xiaohongshu.com/explore/6a6be9c40000000006007b44?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,A List Hotel,A List Hotel Songkhla,豪华酒店,市中心,1,🇹🇭 宋卡：住进贵妇酒店,https://www.xiaohongshu.com/explore/661233e1000000001a017f5a?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,Bestier Hotel Hatyai,Bestier Hotel Hatyai,精品酒店,市区,1,自驾去合艾住哪里？100+马币住到超新的酒店！,https://www.xiaohongshu.com/explore/6a54f1320000000008009c00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,Centara Hotel Hatyai,Centara Hotel Hatyai,四星酒店,Lee Garden商圈内,1,🇲🇾🇹🇭合艾｜酒店开箱🛏️实住对比推荐,https://www.xiaohongshu.com/explore/6958a218000000001f009b14?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,Laguna Grand Hotel & Bar,Laguna Grand Hotel & Spa Songkhla,度假型酒店,Phawong区,1,🇹🇭宋卡酒店推荐|远离城市的喧嚣首选🏨,https://www.xiaohongshu.com/explore/6618d852000000000401a2fb?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,New Season Square Hotel,New Season Square Hotel,商务酒店,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,Sakol Hotel,Sakol Hotel Hatyai,三星酒店,市中心,1,🇲🇾🇹🇭合艾｜酒店开箱🛏️实住对比推荐,https://www.xiaohongshu.com/explore/6958a218000000001f009b14?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,住宿酒店,Solis Beach Hotel & Rajamangala,Solis Beach Hotel Rajamangala,海滨酒店,Bo Yang区,2,"泰国宋卡不可错过的住宿
宋卡酒店🏨推薦｜療癒系酒店天花板｜無敵海景","https://www.xiaohongshu.com/explore/66c1bec00000000009015735?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68d52daa000000000e033324?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
